,year,quarter,country,pagerank
2074,2023,1,MA,0.0015940782636609738
2075,2023,1,MN,0.0008903311220666808
2076,2023,1,PY,0.000998218648808177
2077,2023,1,MD,0.001035617667032664
2078,2023,1,IQ,0.0011052746108621701
2079,2023,1,CM,0.0012323861696327944
2080,2023,1,PE,0.0016948822101470924
2081,2023,1,MM,0.001057108790835152
2082,2023,1,SK,0.0016989740823264393
2083,2023,1,CW,0.0009416706669042549
2084,2023,1,BO,0.0014052929314586362
2085,2023,1,MW,0.0009013837077266923
2086,2023,1,NC,0.0008903311220666808
2087,2023,1,AF,0.0009150564669287652
2088,2023,1,,0.0009123388617465795
2089,2023,1,TJ,0.0009122863324887657
2090,2023,1,JM,0.002256714557220512
2091,2023,1,MK,0.0008903311220666808
2092,2023,1,KW,0.0011075553794535104
2093,2023,1,IM,0.0008903311220666808
2094,2023,1,ML,0.0008903311220666808
2095,2023,1,AD,0.0008903311220666808
2096,2023,1,GT,0.0014582993474821769
2097,2023,1,SD,0.0009384066578844379
2098,2023,1,KG,0.0010609199325942232
2099,2023,1,FO,0.0008903311220666808
2100,2023,1,MC,0.0009591286865363297
2101,2023,1,MO,0.0008903311220666808
2102,2023,1,BS,0.0008903311220666808
2103,2023,1,SY,0.001080290974446253
2104,2023,1,LC,0.0008903311220666808
2105,2023,1,LA,0.0008997690309063195
2106,2023,1,HT,0.0009015648976555449
2107,2023,1,MG,0.0009333925192727451
2108,2023,1,BB,0.0008903311220666808
2109,2023,1,AG,0.0008903311220666808
2110,2023,1,RE,0.0009103719134466524
2111,2023,1,BF,0.0008903311220666808
2112,2023,1,AL,0.0011081105395565078
2113,2023,1,BZ,0.0008903311220666808
2114,2023,1,VI,0.0008903311220666808
2115,2023,1,AO,0.0008903311220666808
2116,2023,1,SC,0.0009067501033261061
2117,2023,1,GU,0.0009272969776026116
2118,2023,1,SR,0.0008903311220666808
2119,2023,1,YE,0.0008903311220666808
2120,2023,1,BM,0.0008903311220666808
2121,2023,1,JE,0.0008903311220666808
2122,2023,1,PF,0.0008903311220666808
2123,2023,1,SO,0.0009155803117769522
2124,2023,1,MV,0.0008903311220666808
2125,2023,1,NI,0.0008903311220666808
2126,2023,1,AW,0.0009368807179267418
2127,2023,1,KY,0.0008903311220666808
2128,2023,1,DM,0.0008903311220666808
2129,2023,1,LR,0.0008903311220666808
2130,2023,1,GY,0.0008903311220666808
2131,2023,1,CV,0.0008903311220666808
2132,2023,1,GP,0.0008903311220666808
2133,2023,1,GI,0.0008903311220666808
2134,2023,1,TT,0.0008903311220666808
2135,2023,1,AX,0.0008903311220666808
