"language";"year";"iso2_code";"num_pushers";"e_p";"e_c";"e";"rca";"rca01";"entry01";"rel_density";"pci"
"M4";2020;"BA";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"BB";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BD";105;289712;728044;112428608;0.0559682878409396;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"BE";1897;289712;585391;112428608;1.25756846705051;1;1;1.00319533909384;0.385909706328252
"M4";2020;"BF";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BG";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"BH";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BI";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BJ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"BR";4709;289712;4951412;112428608;0.369071045369262;0;0;0.504173993449042;0.385909706328252
"M4";2020;"BT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"BY";0;0;0;0;0;0;0;0.504173993449042;0.385909706328252
"M4";2020;"BZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"CA";9610;289712;3283343;112428608;1.13584084684732;1;0;2.75033158824932;0.385909706328252
"M4";2020;"CD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"CH";4352;289712;874290;112428608;1.93171799285609;1;0;1.50221668473863;0.385909706328252
"M4";2020;"CI";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"CL";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"CM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"CN";27448;289712;7778550;112428608;1.36937503732817;1;0;1.50221668473863;0.385909706328252
"M4";2020;"CO";0;0;0;0;0;0;0;0.254476140827077;0.385909706328252
"M4";2020;"CR";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"CU";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"CV";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"CY";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"CZ";3608;289712;566310;112428608;2.4724222751892;1;1;1.2528931917158;0.385909706328252
"M4";2020;"DE";23964;289712;4687457;112428608;1.98395749525424;1;0;2.75033158824932;0.385909706328252
"M4";2020;"DK";1261;289712;488030;112428608;1.00271824290208;1;1;0.504173993449042;0.385909706328252
"M4";2020;"DO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"DZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"EC";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"EE";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"EG";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"ES";4916;289712;1762883;112428608;1.08217808240957;1;1;1.2528931917158;0.385909706328252
"M4";2020;"ET";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"FI";2216;289712;493052;112428608;1.74416425032263;1;1;1.2528931917158;0.385909706328252
"M4";2020;"FR";12130;289712;3598558;112428608;1.30810511357023;1;0;2.50063373562736;0.385909706328252
"M4";2020;"GA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"GB";13943;289712;4177515;112428608;1.29523496213704;1;0;2.75033158824932;0.385909706328252
"M4";2020;"GE";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"GH";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"GM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"GN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"GR";841;289712;262670;112428608;1.24249849420195;1;1;0.254476140827077;0.385909706328252
"M4";2020;"GT";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"HK";7968;289712;1703050;112428608;1.81565059430384;1;0;0.753497486471872;0.385909706328252
"M4";2020;"HN";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"HR";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"HT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"HU";1426;289712;376002;112428608;1.4717692330915;1;1;0.254476140827077;0.385909706328252
"M4";2020;"ID";2348;289712;1945496;112428608;0.468358169242171;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"IE";1524;289712;422676;112428608;1.39922555240944;1;1;1.00319533909384;0.385909706328252
"M4";2020;"IL";2223;289712;791203;112428608;1.09033985423918;1;1;0.504173993449042;0.385909706328252
"M4";2020;"IN";13497;289712;11383934;112428608;0.460103172748938;0;0;0.254476140827077;0.385909706328252
"M4";2020;"IQ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"IR";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"IS";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"IT";4716;289712;1205281;112428608;1.51843370520023;1;0;1.7519145373606;0.385909706328252
"M4";2020;"JM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"JO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"JP";8744;289712;3120468;112428608;1.08742863503529;1;0;1.00319533909384;0.385909706328252
"M4";2020;"KE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"KG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"KH";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"KR";4228;289712;2647018;112428608;0.619852608893805;0;0;0.504173993449042;0.385909706328252
"M4";2020;"KW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"KZ";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"LA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"LB";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"LK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"LR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"LS";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"LT";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"LU";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"LV";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"LY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MD";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"ME";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"ML";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MO";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MT";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"MU";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MV";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"MX";596;289712;1142025;112428608;0.202526099208569;0;0;0.504173993449042;0.385909706328252
"M4";2020;"MY";209;289712;322822;112428608;0.251242734561657;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"MZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"NE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"NG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"NI";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"NL";5568;289712;1600619;112428608;1.34996220015462;1;0;2.25093588300539;0.385909706328252
"M4";2020;"NO";1954;289712;491403;112428608;1.54311078013858;1;1;0.753497486471872;0.385909706328252
"M4";2020;"NP";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"NZ";1182;289712;352848;112428608;1.29999046163386;1;1;0.504173993449042;0.385909706328252
"M4";2020;"OM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"PA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"PE";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"PH";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"PK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"PL";4390;289712;1714086;112428608;0.993899018741768;0;0;1.7519145373606;0.385909706328252
"M4";2020;"PR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"PS";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"PT";1272;289712;468453;112428608;1.05373507443293;1;1;0.504173993449042;0.385909706328252
"M4";2020;"PY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"QA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"RE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"RO";1559;289712;533976;112428608;1.13301256668434;1;1;0.504173993449042;0.385909706328252
"M4";2020;"RS";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"RU";12346;289712;4122285;112428608;1.16224746592709;1;1;2.00161238998256;0.385909706328252
"M4";2020;"RW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SC";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SE";3823;289712;978878;112428608;1.51560517471381;1;1;2.00161238998256;0.385909706328252
"M4";2020;"SG";2600;289712;895749;112428608;1.12641225119409;1;1;0.504173993449042;0.385909706328252
"M4";2020;"SI";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"SK";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"SL";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SO";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"SV";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"SY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"TG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"TH";679;289712;506301;112428608;0.520440803241326;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"TJ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"TM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"TN";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"TR";1374;289712;960046;112428608;0.555398931123063;0;0;0.254476140827077;0.385909706328252
"M4";2020;"TT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"TW";3253;289712;1035913;112428608;1.21862793520382;1;1;0.753497486471872;0.385909706328252
"M4";2020;"TZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"UA";3179;289712;1675573;112428608;0.736270709667227;0;0;0.753497486471872;0.385909706328252
"M4";2020;"UG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"US";78176;289712;22450512;112428608;1.35131794730039;1;0;2.50063373562736;0.385909706328252
"M4";2020;"UY";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"UZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"VE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"VN";1599;289712;1581548;112428608;0.392352510496573;0;0;-0.244545204817718;0.385909706328252
"M4";2020;"XK";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"YE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"ZA";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2020;"ZM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2020;"ZW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"AD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"AE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"AF";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"AL";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"AM";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"AO";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"AR";675;185637;1231140;91185560;0.26931333577593;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"AT";1519;185637;394335;91185560;1.89214309245318;1;0;1.50221668473863;0.385909706328252
"M4";2022;"AU";3054;185637;1085228;91185560;1.38232311559684;1;0;2.25093588300539;0.385909706328252
"M4";2022;"AZ";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"BA";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"BB";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BE";1149;185637;429234;91185560;1.31488400203721;1;0;1.00319533909384;0.385909706328252
"M4";2022;"BF";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BG";102;185637;224705;91185560;0.222971298903878;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"BH";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BI";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BJ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"BR";3192;185637;4545950;91185560;0.344905211207962;0;0;0.254476140827077;0.385909706328252
"M4";2022;"BT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"BY";0;0;0;0;0;0;0;0.753497486471872;0.385909706328252
"M4";2022;"BZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"CA";6203;185637;2511663;91185560;1.21311491263263;1;0;2.75033158824932;0.385909706328252
"M4";2022;"CD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"CH";2886;185637;693084;91185560;2.04537047129965;1;0;1.50221668473863;0.385909706328252
"M4";2022;"CI";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"CL";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"CM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"CN";9980;185637;2886282;91185560;1.69845212048279;1;0;1.50221668473863;0.385909706328252
"M4";2022;"CO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"CR";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"CU";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"CV";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"CY";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"CZ";2318;185637;455308;91185560;2.50074655215969;1;0;1.2528931917158;0.385909706328252
"M4";2022;"DE";15496;185637;3595998;91185560;2.11671162241632;1;0;2.75033158824932;0.385909706328252
"M4";2022;"DK";832;185637;378057;91185560;1.08100467159566;1;0;1.00319533909384;0.385909706328252
"M4";2022;"DO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"DZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"EC";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"EE";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"EG";0;0;0;0;0;0;0;0.254476140827077;0.385909706328252
"M4";2022;"ES";3124;185637;1497557;91185560;1.02468219979431;1;0;1.7519145373606;0.385909706328252
"M4";2022;"ET";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"FI";1447;185637;386252;91185560;1.84017581321803;1;0;1.00319533909384;0.385909706328252
"M4";2022;"FR";7355;185637;2849774;91185560;1.26775048522954;1;0;2.50063373562736;0.385909706328252
"M4";2022;"GA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"GB";8599;185637;3095718;91185560;1.3644200252241;1;0;3.24935293389411;0.385909706328252
"M4";2022;"GE";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"GH";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"GM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"GN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"GR";603;185637;205230;91185560;1.44323813307872;1;0;0.504173993449042;0.385909706328252
"M4";2022;"GT";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"HK";9054;185637;2199286;91185560;2.02218231873691;1;0;1.7519145373606;0.385909706328252
"M4";2022;"HN";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"HR";0;0;0;0;0;0;0;0.254476140827077;0.385909706328252
"M4";2022;"HT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"HU";872;185637;292994;91185560;1.46190545386296;1;0;0.504173993449042;0.385909706328252
"M4";2022;"ID";1815;185637;2059282;91185560;0.432934638222541;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"IE";731;185637;288435;91185560;1.24488990932008;1;0;1.00319533909384;0.385909706328252
"M4";2022;"IL";1506;185637;622663;91185560;1.18804650308614;1;0;0.504173993449042;0.385909706328252
"M4";2022;"IN";9012;185637;10012999;91185560;0.442097988070802;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"IQ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"IR";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"IS";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"IT";3213;185637;1020672;91185560;1.54627257354583;1;0;1.7519145373606;0.385909706328252
"M4";2022;"JM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"JO";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"JP";6903;185637;2303763;91185560;1.47184339302788;1;0;1.7519145373606;0.385909706328252
"M4";2022;"KE";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"KG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"KH";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"KR";3124;185637;2399806;91185560;0.639435021446472;0;0;0.504173993449042;0.385909706328252
"M4";2022;"KW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"KZ";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"LA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"LB";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"LK";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"LR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"LS";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"LT";0;0;0;0;0;0;0;0.254476140827077;0.385909706328252
"M4";2022;"LU";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"LV";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"LY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MD";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"ME";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"ML";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MO";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MT";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"MU";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MV";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MX";549;185637;991691;91185560;0.271930236772515;0;0;0.254476140827077;0.385909706328252
"M4";2022;"MY";321;185637;270304;91185560;0.583329698942559;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"MZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"NE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"NG";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"NI";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"NL";3540;185637;1242126;91185560;1.39990684732635;1;0;2.75033158824932;0.385909706328252
"M4";2022;"NO";1232;185637;383337;91185560;1.57867051008978;1;0;1.00319533909384;0.385909706328252
"M4";2022;"NP";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"NZ";704;185637;237158;91185560;1.45813054666699;1;0;1.2528931917158;0.385909706328252
"M4";2022;"OM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"PA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"PE";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"PH";213;185637;566940;91185560;0.184545743305854;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"PK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"PL";3084;185637;1440445;91185560;1.05166935055326;1;1;2.00161238998256;0.385909706328252
"M4";2022;"PR";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"PS";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"PT";818;185637;417582;91185560;0.962217080555558;0;0;0.753497486471872;0.385909706328252
"M4";2022;"PY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"QA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"RE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"RO";981;185637;433046;91185560;1.1127471847512;1;0;1.00319533909384;0.385909706328252
"M4";2022;"RS";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"RU";6364;185637;3214054;91185560;0.972609551075317;0;0;1.2528931917158;0.385909706328252
"M4";2022;"RW";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SA";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SC";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SD";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SE";2505;185637;738883;91185560;1.66530422496898;1;0;1.7519145373606;0.385909706328252
"M4";2022;"SG";2656;185637;903669;91185560;1.44371083114178;1;0;0.504173993449042;0.385909706328252
"M4";2022;"SI";0;0;0;0;0;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"SK";0;0;0;0;0;0;0;0.254476140827077;0.385909706328252
"M4";2022;"SL";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SN";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SO";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"SV";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"SY";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"TG";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"TH";614;185637;449068;91185560;0.671610984287813;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"TJ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"TM";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"TN";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"TR";1254;185637;1050755;91185560;0.5862159078064;0;0;0.504173993449042;0.385909706328252
"M4";2022;"TT";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"TW";2411;185637;863724;91185560;1.37114615851996;1;0;0.254476140827077;0.385909706328252
"M4";2022;"TZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"UA";1552;185637;1146562;91185560;0.664899032659171;0;0;0.753497486471872;0.385909706328252
"M4";2022;"UG";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"US";50928;185637;16419277;91185560;1.52357598948739;1;0;2.99965508127215;0.385909706328252
"M4";2022;"UY";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
"M4";2022;"UZ";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"VE";0;0;0;0;0;0;0;-0.494243057439682;0.385909706328252
"M4";2022;"VN";1147;185637;1592172;91185560;0.353862844315474;0;0;0.00477828820511306;0.385909706328252
"M4";2022;"XK";0;0;0;0;0;0;0;-0.244545204817718;0.385909706328252
