iso2_code;language;entry01;pci;rca01;rel_density
AF;PostScript;0.0;2.381365493428791;0.0;0.0
AF;PowerShell;0.0;0.26501462979557455;0.0;0.0
AF;Processing;0.0;2.0711452353690887;0.0;0.0
AF;Prolog;0.0;2.154792279517171;0.0;0.0
AF;Pug;0.0;1.18087075746059;0.0;0.0
AF;Puppet;0.0;2.2589108562801306;0.0;0.0
AF;PureBasic;0.0;2.175948119553508;0.0;0.0
AF;Python;0.0;-0.8613183350508249;1.0;1.0
AF;QML;0.0;2.33240343708441;0.0;0.0
AF;QMake;0.0;1.7198329595953108;0.0;0.0
AF;R;0.0;0.8586200662941417;0.0;0.0
AF;Raku;0.0;2.0982785998836704;0.0;0.0
AF;Rebol;0.0;1.6869812121562828;0.0;0.0
AF;RobotFramework;0.0;2.0925837578134927;0.0;0.0
AF;Roff;0.0;0.9740881277358909;0.0;0.0
AF;Ruby;0.0;-0.6706511757220596;0.0;0.3333333333333333
AF;Rust;0.0;1.453454433861244;0.0;0.0
AF;SCSS;0.0;-0.7550422627551823;0.0;0.5
AF;SQLPL;0.0;2.1210661507970907;0.0;0.0
AF;SWIG;0.0;2.360815507604015;0.0;0.0
AF;Sass;0.0;1.6413663976731954;0.0;0.0
AF;Scala;0.0;1.6704492509949602;0.0;0.0
AF;Scheme;0.0;2.2536189304291585;0.0;0.0
AF;Scilab;0.0;2.4645101684835837;0.0;0.0
AF;ShaderLab;0.0;1.3074975973110825;0.0;0.0
AF;Shell;0.0;-0.9119492140998422;1.0;1.0
AF;SmPL;0.0;2.2995004664472503;0.0;0.0
AF;Smalltalk;0.0;1.9247191830384016;0.0;0.0
AF;Smarty;0.0;1.1741970094406113;0.0;0.0
AF;Solidity;0.0;1.5995702340648859;0.0;0.0
AF;SourcePawn;0.0;2.4518064389661225;0.0;0.0
AF;Standard ML;0.0;2.431241365862354;0.0;0.0
AF;Starlark;0.0;1.2076299961645265;0.0;0.0
AF;Stata;0.0;2.517850763913259;0.0;0.0
AF;Stylus;0.0;2.0589599625406736;0.0;0.0
AF;Svelte;0.0;2.054093578051518;0.0;0.0
AF;Swift;0.0;-0.09070616929529951;0.0;0.0
AF;SystemVerilog;0.0;2.5256855165033154;0.0;0.0
AF;TSQL;0.0;0.025667827870941077;0.0;0.0
AF;Tcl;0.0;1.9506981510729953;0.0;0.0
AF;TeX;0.0;1.027895616056298;0.0;0.0
AF;Thrift;0.0;2.4938399011543457;0.0;0.0
AF;Twig;0.0;1.5583006804345139;0.0;0.0
AF;TypeScript;0.0;-0.6534015958275029;0.0;0.0
AF;UnrealScript;0.0;2.3742352374430107;0.0;0.0
AF;VBA;0.0;2.3203987207889143;0.0;0.0
AF;VBScript;0.0;2.3808592736250973;0.0;0.0
AF;VHDL;0.0;2.166576204721759;0.0;0.0
AF;Verilog;0.0;2.109558097795729;0.0;0.0
AF;Vim Script;0.0;1.1148660647336743;0.0;0.0
AF;Vim Snippet;0.0;2.35698453601563;0.0;0.0
AF;Visual Basic .NET;0.0;2.2143363485281458;0.0;0.0
AF;Vue;0.0;-0.3128860268693328;0.0;0.0
AF;XS;0.0;2.312839416796343;0.0;0.0
AF;XSLT;0.0;1.4420570351955446;0.0;0.0
AF;Yacc;0.0;1.6949938726957146;0.0;0.0
AF;sed;0.0;2.0754552269989515;0.0;0.0
AL;AIDL;0.0;2.3825990878202337;0.0;0.0
AL;AMPL;0.0;2.510719836761445;0.0;0.0
AL;ANTLR;0.0;2.260210808289466;0.0;0.0
AL;ASP.NET;0.0;0.5949700772473899;0.0;0.0
AL;ActionScript;0.0;2.43041300402198;0.0;0.0
AL;Ada;0.0;2.462004416490161;0.0;0.0
AL;Apex;0.0;2.3668996258749995;0.0;0.0
AL;AppleScript;0.0;2.4459773835906184;0.0;0.0
AL;Assembly;0.0;0.8114094485040036;0.0;0.0
AL;AutoHotkey;0.0;2.412335337210158;0.0;0.0
AL;Awk;0.0;1.8295020878799761;0.0;0.0
AL;Batchfile;0.0;0.12025803543296723;0.0;0.25
AL;Bicep;0.0;2.2838918170772717;0.0;0.0
AL;Blade;0.0;-0.27330422377248764;0.0;1.0
AL;Brainfuck;0.0;2.3942252297645745;0.0;0.0
AL;C;0.0;-0.14028205550918516;0.0;0.0
AL;C#;0.0;-0.37388135512349324;1.0;0.5
AL;C++;0.0;-0.1808229345345527;0.0;0.3333333333333333
AL;CMake;0.0;0.628977077476892;0.0;0.0
AL;CSS;0.0;-0.9855023930710389;1.0;1.0
AL;Clojure;0.0;2.1251773118913135;0.0;0.0
AL;CoffeeScript;0.0;1.5427707432289515;0.0;0.0
AL;Common Lisp;0.0;2.312654114537506;0.0;0.0
AL;Cuda;0.0;2.0608362966623788;0.0;0.0
AL;Cython;0.0;1.984356246063732;0.0;0.0
AL;D;0.0;2.409291128830972;0.0;0.0
AL;DIGITAL Command Language;0.0;2.429714439484502;0.0;0.0
AL;DTrace;0.0;2.4938399011543466;0.0;0.0
AL;Dart;0.0;0.05181618963521856;0.0;0.0
AL;Dockerfile;0.0;-0.4164351429785101;1.0;1.0
AL;EJS;0.0;0.5681510231290137;0.0;0.0
AL;Elixir;0.0;2.245167666670844;0.0;0.0
AL;Elm;0.0;2.4924301440976646;0.0;0.0
AL;Emacs Lisp;0.0;1.8078296616470013;0.0;0.0
AL;Erlang;0.0;2.3772950861161326;0.0;0.0
