,country,semester,neighbor_rca_lang
920,CA,2020s1,Scilab
921,CA,2020s1,OpenEdge ABL
922,CA,2020s1,Puppet
923,CA,2020s1,XS
924,CA,2020s1,SWIG
925,CA,2020s1,OCaml
926,CA,2020s1,Haskell
927,CA,2020s1,QMake
928,CA,2020s1,Forth
929,CA,2020s1,QML
930,CA,2020s1,Liquid
931,CA,2020s1,SmPL
932,CA,2020s1,GAP
933,CA,2020s1,Gherkin
934,CA,2020s1,Meson
935,CA,2020s1,Stata
936,CA,2020s1,Scheme
937,CA,2020s1,sed
938,CA,2020s1,RobotFramework
939,CA,2020s1,Apex
940,CA,2020s1,SourcePawn
941,CA,2020s1,Nim
942,CA,2020s1,VHDL
943,CA,2020s1,ANTLR
944,CA,2020s1,NSIS
945,CA,2020s1,DIGITAL Command Language
946,CA,2020s1,AMPL
947,CA,2020s1,Prolog
948,CA,2020s1,Solidity
949,CA,2020s1,Raku
950,CA,2020s1,Logos
951,CA,2020s1,Mathematica
952,CA,2020s1,SystemVerilog
953,CA,2020s1,ActionScript
954,CA,2020s1,F#
955,CA,2020s1,Elixir
956,CA,2020s1,Gnuplot
957,CA,2020s1,Vim Snippet
958,CA,2020s1,PostScript
959,CA,2020s1,NASL
960,CA,2020s1,Erlang
961,IN,2020s1,DTrace
962,IN,2020s1,Brainfuck
963,IN,2020s1,Julia
964,IN,2020s1,Pawn
965,IN,2020s1,G-code
966,IN,2020s1,AutoHotkey
967,IN,2020s1,LLVM
968,IN,2020s1,Puppet
969,IN,2020s1,OCaml
970,IN,2020s1,OpenEdge ABL
971,IN,2020s1,Haskell
972,IN,2020s1,Liquid
973,IN,2020s1,Gherkin
974,IN,2020s1,Stata
975,IN,2020s1,Meson
976,IN,2020s1,Apex
977,IN,2020s1,SystemVerilog
978,IN,2020s1,SourcePawn
979,IN,2020s1,Solidity
980,IN,2020s1,Nim
981,IN,2020s1,AMPL
982,IN,2020s1,Mathematica
983,IN,2020s1,Logos
984,IN,2020s1,F#
985,IN,2020s1,NASL
986,IN,2020s1,Nix
987,IN,2020s1,GDScript
988,IN,2020s1,HCL
989,IN,2020s1,AppleScript
990,IN,2020s1,OpenSCAD
991,IN,2020s1,Elm
992,AU,2020s1,GDScript
993,AU,2020s1,HCL
994,AU,2020s1,AppleScript
995,AU,2020s1,OpenSCAD
996,AU,2020s1,Elm
997,AU,2020s1,DTrace
998,AU,2020s1,Brainfuck
999,AU,2020s1,G-code
1000,AU,2020s1,Julia
1001,AU,2020s1,Pawn
1002,AU,2020s1,LLVM
1003,AU,2020s1,AutoHotkey
1004,AU,2020s1,OpenEdge ABL
1005,AU,2020s1,Puppet
1006,AU,2020s1,OCaml
1007,AU,2020s1,Haskell
1008,AU,2020s1,Liquid
1009,AU,2020s1,Gherkin
1010,AU,2020s1,Stata
1011,AU,2020s1,Meson
1012,AU,2020s1,Apex
1013,AU,2020s1,SourcePawn
1014,AU,2020s1,SystemVerilog
1015,AU,2020s1,Solidity
1016,AU,2020s1,AMPL
1017,AU,2020s1,Nim
1018,AU,2020s1,Logos
1019,AU,2020s1,Mathematica
1020,AU,2020s1,F#
1021,AU,2020s1,NASL
1022,AU,2020s1,Nix
1023,IT,2020s1,SourcePawn
1024,IT,2020s1,VHDL
1025,IT,2020s1,ANTLR
1026,IT,2020s1,NSIS
1027,IT,2020s1,DIGITAL Command Language
1028,IT,2020s1,AMPL
1029,IT,2020s1,Nim
1030,IT,2020s1,Prolog
1031,IT,2020s1,Logos
1032,IT,2020s1,Solidity
1033,IT,2020s1,SystemVerilog
1034,IT,2020s1,Mathematica
1035,IT,2020s1,Raku
1036,IT,2020s1,Elixir
1037,IT,2020s1,Gnuplot
1038,IT,2020s1,ActionScript
1039,IT,2020s1,Vim Snippet
1040,IT,2020s1,PostScript
1041,IT,2020s1,NASL
1042,IT,2020s1,Erlang
1043,IT,2020s1,Nix
1044,IT,2020s1,Inno Setup
1045,IT,2020s1,UnrealScript
1046,IT,2020s1,GDScript
1047,IT,2020s1,Common Lisp
1048,IT,2020s1,AppleScript
1049,IT,2020s1,OpenSCAD
1050,IT,2020s1,Elm
1051,IT,2020s1,GDB
1052,IT,2020s1,Julia
1053,IT,2020s1,DTrace
1054,IT,2020s1,Brainfuck
1055,IT,2020s1,D
1056,IT,2020s1,G-code
1057,IT,2020s1,LLVM
1058,IT,2020s1,Pawn
1059,IT,2020s1,AutoHotkey
1060,IT,2020s1,Scilab
1061,IT,2020s1,OpenEdge ABL
1062,IT,2020s1,Puppet
1063,IT,2020s1,XS
1064,IT,2020s1,SWIG
1065,IT,2020s1,OCaml
1066,IT,2020s1,QMake
1067,IT,2020s1,Forth
1068,IT,2020s1,QML
1069,IT,2020s1,Liquid
1070,IT,2020s1,SmPL
1071,IT,2020s1,GAP
1072,IT,2020s1,Stata
1073,IT,2020s1,Meson
1074,IT,2020s1,Scheme
1075,IT,2020s1,sed
1076,IT,2020s1,RobotFramework
1077,IT,2020s1,Apex
1078,CN,2020s1,NASL
1079,CN,2020s1,Nix
1080,CN,2020s1,GDScript
1081,CN,2020s1,Rust
1082,CN,2020s1,Yacc
1083,CN,2020s1,Common Lisp
1084,CN,2020s1,Rebol
1085,CN,2020s1,DTrace
1086,CN,2020s1,AppleScript
1087,CN,2020s1,OpenSCAD
1088,CN,2020s1,Elm
1089,CN,2020s1,Julia
1090,CN,2020s1,Brainfuck
1091,CN,2020s1,VBA
1092,CN,2020s1,G-code
1093,CN,2020s1,Lua
1094,CN,2020s1,XS
1095,CN,2020s1,LLVM
1096,CN,2020s1,Pawn
1097,CN,2020s1,AutoHotkey
1098,CN,2020s1,OpenEdge ABL
1099,CN,2020s1,Puppet
1100,CN,2020s1,OCaml
1101,CN,2020s1,Go
1102,CN,2020s1,Standard ML
1103,CN,2020s1,Stata
1104,CN,2020s1,SmPL
1105,CN,2020s1,GAP
1106,CN,2020s1,Liquid
1107,CN,2020s1,FreeMarker
1108,CN,2020s1,Ada
1109,CN,2020s1,Apex
1110,CN,2020s1,Cuda
1111,CN,2020s1,CoffeeScript
1112,CN,2020s1,Nim
1113,CN,2020s1,ANTLR
1114,CN,2020s1,SystemVerilog
1115,CN,2020s1,AMPL
1116,CN,2020s1,Solidity
1117,CN,2020s1,Mathematica
1118,CN,2020s1,Logos
1119,CN,2020s1,Lex
1120,CN,2020s1,Thrift
1121,CN,2020s1,Vim Snippet
1122,CN,2020s1,Vim Script
1123,CN,2020s1,Awk
1124,BY,2020s1,Pascal
1125,BY,2020s1,QML
1126,BY,2020s1,Scilab
1127,BY,2020s1,QMake
1128,BY,2020s1,SourcePawn
1129,GB,2020s1,QMake
1130,GB,2020s1,Forth
1131,GB,2020s1,QML
1132,GB,2020s1,Liquid
1133,GB,2020s1,SmPL
1134,GB,2020s1,GAP
1135,GB,2020s1,Stata
1136,GB,2020s1,Meson
1137,GB,2020s1,Scheme
1138,GB,2020s1,sed
1139,GB,2020s1,Verilog
1140,GB,2020s1,Dart
1141,GB,2020s1,RobotFramework
1142,GB,2020s1,Apex
1143,GB,2020s1,SourcePawn
1144,GB,2020s1,VHDL
1145,GB,2020s1,ANTLR
1146,GB,2020s1,SWIG
1147,GB,2020s1,NSIS
1148,GB,2020s1,DIGITAL Command Language
1149,GB,2020s1,AMPL
1150,GB,2020s1,Nim
1151,GB,2020s1,Prolog
1152,GB,2020s1,Logos
1153,GB,2020s1,Solidity
1154,GB,2020s1,SystemVerilog
1155,GB,2020s1,Mathematica
1156,GB,2020s1,PureBasic
1157,GB,2020s1,Raku
1158,GB,2020s1,F#
1159,GB,2020s1,Elixir
1160,GB,2020s1,Gnuplot
1161,GB,2020s1,ActionScript
1162,GB,2020s1,ShaderLab
1163,GB,2020s1,Vim Snippet
1164,GB,2020s1,HLSL
1165,GB,2020s1,PostScript
1166,GB,2020s1,Visual Basic .NET
1167,GB,2020s1,NASL
1168,GB,2020s1,Erlang
1169,GB,2020s1,Nix
1170,GB,2020s1,Inno Setup
1171,GB,2020s1,UnrealScript
1172,GB,2020s1,GDScript
1173,GB,2020s1,HCL
1174,GB,2020s1,Common Lisp
1175,GB,2020s1,OCaml
1176,GB,2020s1,AppleScript
1177,GB,2020s1,OpenSCAD
1178,GB,2020s1,Elm
1179,GB,2020s1,Rebol
1180,GB,2020s1,GDB
1181,GB,2020s1,Julia
1182,GB,2020s1,DTrace
1183,GB,2020s1,Brainfuck
1184,GB,2020s1,Jupyter Notebook
1185,GB,2020s1,D
1186,GB,2020s1,G-code
1187,GB,2020s1,LLVM
1188,GB,2020s1,VBA
1189,GB,2020s1,Pawn
1190,GB,2020s1,AutoHotkey
1191,GB,2020s1,Scilab
1192,GB,2020s1,OpenEdge ABL
1193,GB,2020s1,Puppet
1194,GB,2020s1,XS
1195,GB,2020s1,Processing
1196,GB,2020s1,Standard ML
1197,BR,2020s2,Haml
1198,BR,2020s2,D
1199,BR,2020s2,G-code
1200,BR,2020s2,VBA
1201,BR,2020s2,LLVM
1202,BR,2020s2,AutoHotkey
1203,BR,2020s2,Processing
1204,BR,2020s2,OpenEdge ABL
1205,BR,2020s2,Puppet
1206,BR,2020s2,OCaml
1207,BR,2020s2,Haskell
1208,BR,2020s2,Forth
1209,BR,2020s2,Liquid
1210,BR,2020s2,Stata
1211,BR,2020s2,Ada
1212,BR,2020s2,Dart
1213,BR,2020s2,Apex
1214,BR,2020s2,SourcePawn
1215,BR,2020s2,Nim
1216,BR,2020s2,Svelte
1217,BR,2020s2,SystemVerilog
1218,BR,2020s2,AMPL
1219,BR,2020s2,Prolog
1220,BR,2020s2,Mathematica
1221,BR,2020s2,Logos
1222,BR,2020s2,Solidity
1223,BR,2020s2,Clojure
1224,BR,2020s2,F#
1225,BR,2020s2,Elixir
1226,BR,2020s2,Brainfuck
1227,BR,2020s2,Visual Basic .NET
1228,BR,2020s2,SQLPL
1229,BR,2020s2,Erlang
1230,BR,2020s2,GDScript
1231,BR,2020s2,M
1232,BR,2020s2,Common Lisp
1233,BR,2020s2,Rebol
1234,BR,2020s2,AppleScript
1235,BR,2020s2,OpenSCAD
1236,BR,2020s2,Elm
1237,BR,2020s2,Julia
1238,BR,2020s2,DTrace
1239,FI,2020s2,Emacs Lisp
1240,FI,2020s2,HCL
1241,FI,2020s2,TeX
1242,FI,2020s2,Haskell
1243,FI,2020s2,Svelte
1244,FI,2020s2,QMake
1245,FI,2020s2,Pascal
1246,FI,2020s2,Julia
1247,FI,2020s2,Clojure
1248,FI,2020s2,Tcl
1249,FI,2020s2,VBA
1250,FI,2020s2,MATLAB
1251,IL,2020s2,LLVM
1252,IL,2020s2,AutoHotkey
1253,IL,2020s2,OpenEdge ABL
1254,IL,2020s2,Puppet
1255,IL,2020s2,Sass
1256,IL,2020s2,Twig
1257,IL,2020s2,Stata
1258,IL,2020s2,QML
1259,IL,2020s2,Liquid
1260,IL,2020s2,Blade
1261,IL,2020s2,SourcePawn
1262,IL,2020s2,Svelte
1263,IL,2020s2,SystemVerilog
1264,IL,2020s2,AMPL
1265,IL,2020s2,Mathematica
1266,IL,2020s2,Logos
1267,IL,2020s2,SCSS
1268,IL,2020s2,SQLPL
1269,IL,2020s2,GDScript
1270,IL,2020s2,Handlebars
1271,IL,2020s2,AppleScript
1272,IL,2020s2,OpenSCAD
1273,IL,2020s2,Pug
1274,IL,2020s2,DTrace
1275,IL,2020s2,Haml
1276,IL,2020s2,G-code
1277,NG,2020s2,Blade
1278,NG,2020s2,TSQL
1279,NG,2020s2,Mako
1280,NG,2020s2,Dart
1281,NG,2020s2,Kotlin
1282,NG,2020s2,PHP
1283,NG,2020s2,Hack
1284,KE,2020s2,Dart
1285,KE,2020s2,Handlebars
1286,KE,2020s2,Blade
1287,KE,2020s2,Hack
1288,KE,2020s2,Less
1289,KE,2020s2,Solidity
1290,KE,2020s2,Pug
1291,CH,2020s2,D
1292,CH,2020s2,Pawn
1293,CH,2020s2,G-code
1294,CH,2020s2,AutoHotkey
1295,CH,2020s2,Haml
1296,CH,2020s2,XS
1297,CH,2020s2,LLVM
1298,CH,2020s2,Puppet
1299,CH,2020s2,SWIG
1300,CH,2020s2,OCaml
1301,CH,2020s2,Scilab
1302,CH,2020s2,OpenEdge ABL
1303,CH,2020s2,QMake
1304,CH,2020s2,TeX
1305,CH,2020s2,Twig
1306,CH,2020s2,QML
1307,CH,2020s2,Liquid
1308,CH,2020s2,Stata
1309,CH,2020s2,GAP
1310,CH,2020s2,SmPL
1311,CH,2020s2,Meson
1312,CH,2020s2,M4
1313,CH,2020s2,Scheme
1314,CH,2020s2,sed
1315,CH,2020s2,RobotFramework
1316,CH,2020s2,Svelte
1317,CH,2020s2,ANTLR
1318,CH,2020s2,SystemVerilog
1319,CH,2020s2,SourcePawn
1320,CH,2020s2,DIGITAL Command Language
1321,CH,2020s2,Nim
1322,CH,2020s2,Prolog
1323,CH,2020s2,VHDL
1324,CH,2020s2,NSIS
1325,CH,2020s2,AMPL
1326,CH,2020s2,Mathematica
1327,CH,2020s2,Raku
1328,CH,2020s2,Logos
1329,CH,2020s2,Gnuplot
1330,CH,2020s2,ActionScript
1331,CH,2020s2,XSLT
1332,CH,2020s2,Vim Snippet
1333,CH,2020s2,PostScript
1334,CH,2020s2,NASL
1335,CH,2020s2,SQLPL
1336,CH,2020s2,Erlang
1337,CH,2020s2,Nix
1338,CH,2020s2,Inno Setup
1339,CH,2020s2,GDScript
1340,CH,2020s2,UnrealScript
1341,CH,2020s2,Common Lisp
1342,CH,2020s2,AppleScript
1343,CH,2020s2,OpenSCAD
1344,CH,2020s2,DTrace
1345,CH,2020s2,Elm
1346,CH,2020s2,GDB
1347,CH,2020s2,Julia
1348,US,2020s2,Rust
1349,US,2020s2,UnrealScript
1350,US,2020s2,M
1351,US,2020s2,Emacs Lisp
1352,US,2020s2,Elm
1353,US,2020s2,D
1354,US,2020s2,LLVM
1355,US,2020s2,Pawn
1356,US,2020s2,Starlark
1357,US,2020s2,Scilab
1358,US,2020s2,OCaml
1359,US,2020s2,TeX
1360,US,2020s2,Vue
1361,US,2020s2,GAP
1362,US,2020s2,sed
1363,US,2020s2,Ada
1364,US,2020s2,Cuda
1365,US,2020s2,GLSL
1366,US,2020s2,Svelte
1367,US,2020s2,ANTLR
1368,US,2020s2,NSIS
1369,US,2020s2,AMPL
1370,US,2020s2,Logos
1371,US,2020s2,PureBasic
1372,US,2020s2,CMake
1373,US,2020s2,Stylus
1374,US,2020s2,ShaderLab
1375,US,2020s2,Thrift
1376,US,2020s2,Less
1377,US,2020s2,Vim Script
1378,US,2020s2,Visual Basic .NET
1379,US,2020s2,Nix
1380,US,2020s2,Mako
1381,US,2020s2,HCL
1382,US,2020s2,OpenSCAD
1383,US,2020s2,Julia
1384,US,2020s2,VBA
1385,US,2020s2,G-code
1386,US,2020s2,MATLAB
1387,US,2020s2,R
1388,US,2020s2,AutoHotkey
1389,US,2020s2,SWIG
1390,US,2020s2,Sass
1391,US,2020s2,QML
1392,US,2020s2,Liquid
1393,US,2020s2,FreeMarker
1394,US,2020s2,Meson
1395,US,2020s2,Dart
1396,US,2020s2,RobotFramework
1397,US,2020s2,Nim
1398,US,2020s2,SystemVerilog
1399,US,2020s2,Solidity
1400,US,2020s2,ActionScript
1401,US,2020s2,Vim Snippet
1402,US,2020s2,PLpgSQL
1403,US,2020s2,HLSL
1404,US,2020s2,PostScript
1405,US,2020s2,NASL
1406,US,2020s2,GDScript
1407,US,2020s2,TSQL
1408,US,2020s2,Common Lisp
1409,US,2020s2,Handlebars
1410,US,2020s2,GDB
1411,US,2020s2,DTrace
1412,US,2020s2,Haml
1413,US,2020s2,Fortran
1414,US,2020s2,XS
1415,US,2020s2,Processing
1416,US,2020s2,Puppet
1417,US,2020s2,Standard ML
1418,US,2020s2,QMake
1419,US,2020s2,Gherkin
1420,US,2020s2,SmPL
1421,US,2020s2,Verilog
1422,US,2020s2,Blade
1423,US,2020s2,Apex
1424,US,2020s2,DIGITAL Command Language
1425,US,2020s2,Raku
1426,US,2020s2,Clojure
1427,US,2020s2,C#
1428,US,2020s2,Gnuplot
1429,US,2020s2,TypeScript
1430,US,2020s2,Awk
1431,US,2020s2,Perl
1432,US,2020s2,Erlang
1433,US,2020s2,Inno Setup
1434,US,2020s2,Rebol
1435,US,2020s2,AppleScript
1436,US,2020s2,Pug
1437,US,2020s2,Brainfuck
1438,US,2020s2,OpenEdge ABL
1439,US,2020s2,Twig
1440,US,2020s2,Haskell
1441,US,2020s2,Forth
1442,US,2020s2,Stata
1443,US,2020s2,M4
1444,US,2020s2,Scheme
1445,US,2020s2,CoffeeScript
1446,US,2020s2,SourcePawn
1447,US,2020s2,VHDL
1448,US,2020s2,Pascal
1449,US,2020s2,Prolog
1450,US,2020s2,Mathematica
1451,US,2020s2,SCSS
1452,US,2020s2,F#
1453,US,2020s2,XSLT
1454,US,2020s2,Elixir
1455,US,2020s2,SQLPL
1456,US,2020s2,ASP.NET
1457,US,2020s2,Tcl
1458,AT,2020s2,DIGITAL Command Language
1459,AT,2020s2,SourcePawn
1460,AT,2020s2,Nim
1461,AT,2020s2,VHDL
1462,AT,2020s2,Svelte
1463,AT,2020s2,ANTLR
1464,AT,2020s2,NSIS
1465,AT,2020s2,SystemVerilog
1466,AT,2020s2,AMPL
1467,AT,2020s2,Prolog
1468,AT,2020s2,Raku
1469,AT,2020s2,Logos
1470,AT,2020s2,Gnuplot
1471,AT,2020s2,ActionScript
1472,AT,2020s2,XSLT
1473,AT,2020s2,Vim Snippet
1474,AT,2020s2,PostScript
1475,AT,2020s2,SQLPL
1476,AT,2020s2,Nix
1477,AT,2020s2,NASL
1478,AT,2020s2,Erlang
1479,AT,2020s2,Inno Setup
1480,AT,2020s2,GDScript
1481,AT,2020s2,UnrealScript
1482,AT,2020s2,Common Lisp
1483,AT,2020s2,AppleScript
1484,AT,2020s2,DTrace
1485,AT,2020s2,OpenSCAD
1486,AT,2020s2,Elm
1487,AT,2020s2,GDB
1488,AT,2020s2,Julia
1489,AT,2020s2,D
1490,AT,2020s2,Pawn
1491,AT,2020s2,G-code
1492,AT,2020s2,XS
1493,AT,2020s2,LLVM
1494,AT,2020s2,Puppet
1495,AT,2020s2,AutoHotkey
1496,AT,2020s2,Scilab
1497,AT,2020s2,OpenEdge ABL
1498,AT,2020s2,SWIG
1499,AT,2020s2,QMake
1500,AT,2020s2,TeX
1501,AT,2020s2,Twig
1502,AT,2020s2,Stata
1503,AT,2020s2,GAP
1504,AT,2020s2,SmPL
1505,AT,2020s2,QML
1506,AT,2020s2,Liquid
1507,AT,2020s2,Meson
1508,AT,2020s2,M4
1509,AT,2020s2,Scheme
1510,AT,2020s2,sed
1511,AT,2020s2,RobotFramework
1512,VE,2020s2,ASP.NET
1513,VE,2020s2,Blade
1514,VE,2020s2,TSQL
1515,VE,2020s2,Handlebars
1516,VE,2020s2,Hack
1517,VE,2020s2,Rebol
1518,VE,2020s2,Visual Basic .NET
1519,PL,2020s2,AMPL
1520,PL,2020s2,Prolog
1521,PL,2020s2,Mathematica
1522,PL,2020s2,Raku
1523,PL,2020s2,Logos
1524,PL,2020s2,Gnuplot
1525,PL,2020s2,ActionScript
1526,PL,2020s2,F#
1527,PL,2020s2,XSLT
1528,PL,2020s2,Vim Snippet
1529,PL,2020s2,PostScript
1530,PL,2020s2,NASL
1531,PL,2020s2,SQLPL
1532,PL,2020s2,Erlang
1533,PL,2020s2,Nix
1534,PL,2020s2,Inno Setup
1535,PL,2020s2,GDScript
1536,PL,2020s2,UnrealScript
1537,PL,2020s2,HCL
1538,PL,2020s2,NSIS
1539,PL,2020s2,Common Lisp
1540,PL,2020s2,DTrace
1541,PL,2020s2,AppleScript
1542,PL,2020s2,OpenSCAD
1543,PL,2020s2,Elm
1544,PL,2020s2,GDB
1545,PL,2020s2,Julia
1546,PL,2020s2,D
1547,PL,2020s2,Haml
1548,PL,2020s2,G-code
1549,PL,2020s2,XS
1550,PL,2020s2,ANTLR
1551,PL,2020s2,LLVM
1552,PL,2020s2,Pawn
1553,PL,2020s2,AutoHotkey
1554,PL,2020s2,Scilab
1555,PL,2020s2,OpenEdge ABL
1556,PL,2020s2,Puppet
1557,PL,2020s2,SWIG
1558,PL,2020s2,QMake
1559,PL,2020s2,TeX
1560,PL,2020s2,OCaml
1561,PL,2020s2,Twig
1562,PL,2020s2,Gherkin
1563,PL,2020s2,Stata
1564,PL,2020s2,GAP
1565,PL,2020s2,SmPL
1566,PL,2020s2,QML
1567,PL,2020s2,Liquid
1568,PL,2020s2,Meson
1569,PL,2020s2,M4
1570,PL,2020s2,Scheme
1571,PL,2020s2,sed
1572,PL,2020s2,RobotFramework
1573,PL,2020s2,DIGITAL Command Language
1574,PL,2020s2,SourcePawn
1575,PL,2020s2,Nim
1576,PL,2020s2,VHDL
1577,PL,2020s2,Svelte
1578,PL,2020s2,SystemVerilog
1579,JP,2020s2,Less
1580,JP,2020s2,PLpgSQL
1581,JP,2020s2,SQLPL
1582,JP,2020s2,GDScript
1583,JP,2020s2,TSQL
1584,JP,2020s2,UnrealScript
1585,JP,2020s2,DTrace
1586,JP,2020s2,AppleScript
1587,JP,2020s2,OpenSCAD
1588,JP,2020s2,Haml
1589,JP,2020s2,G-code
1590,JP,2020s2,XS
1591,JP,2020s2,LLVM
1592,JP,2020s2,AutoHotkey
1593,JP,2020s2,OpenEdge ABL
1594,JP,2020s2,Puppet
1595,JP,2020s2,QMake
1596,JP,2020s2,Standard ML
1597,JP,2020s2,Stata
1598,JP,2020s2,GAP
1599,JP,2020s2,SmPL
1600,JP,2020s2,Liquid
1601,JP,2020s2,FreeMarker
1602,JP,2020s2,Vue
1603,JP,2020s2,Ada
1604,JP,2020s2,Verilog
1605,JP,2020s2,SourcePawn
1606,JP,2020s2,Svelte
1607,JP,2020s2,SystemVerilog
1608,JP,2020s2,AMPL
1609,JP,2020s2,Mathematica
1610,JP,2020s2,Logos
1611,JP,2020s2,PureBasic
1612,JP,2020s2,Stylus
1613,JP,2020s2,Thrift
1614,SE,2020s2,SystemVerilog
1615,SE,2020s2,SourcePawn
1616,SE,2020s2,AMPL
1617,SE,2020s2,Mathematica
1618,SE,2020s2,Logos
1619,SE,2020s2,SQLPL
1620,SE,2020s2,GDScript
1621,SE,2020s2,AppleScript
1622,SE,2020s2,OpenSCAD
1623,SE,2020s2,DTrace
1624,SE,2020s2,Haml
1625,SE,2020s2,G-code
1626,SE,2020s2,AutoHotkey
1627,SE,2020s2,LLVM
1628,SE,2020s2,Puppet
1629,SE,2020s2,OpenEdge ABL
1630,SE,2020s2,Liquid
1631,SE,2020s2,Stata
1632,SE,2020s2,Svelte
1633,NL,2020s2,NSIS
1634,NL,2020s2,SystemVerilog
1635,NL,2020s2,AMPL
1636,NL,2020s2,Nim
1637,NL,2020s2,Prolog
1638,NL,2020s2,Logos
1639,NL,2020s2,DIGITAL Command Language
1640,NL,2020s2,Pascal
1641,NL,2020s2,Mathematica
1642,NL,2020s2,Raku
1643,NL,2020s2,F#
1644,NL,2020s2,XSLT
1645,NL,2020s2,Elixir
1646,NL,2020s2,Gnuplot
1647,NL,2020s2,ActionScript
1648,NL,2020s2,Vim Snippet
1649,NL,2020s2,PostScript
1650,NL,2020s2,NASL
1651,NL,2020s2,SQLPL
1652,NL,2020s2,Erlang
1653,NL,2020s2,Nix
1654,NL,2020s2,Inno Setup
1655,NL,2020s2,Mako
1656,NL,2020s2,GDScript
1657,NL,2020s2,HCL
1658,NL,2020s2,UnrealScript
1659,NL,2020s2,Common Lisp
1660,NL,2020s2,AppleScript
1661,NL,2020s2,OpenSCAD
1662,NL,2020s2,Elm
1663,NL,2020s2,ANTLR
1664,NL,2020s2,DTrace
1665,NL,2020s2,Haml
1666,NL,2020s2,GDB
1667,NL,2020s2,G-code
1668,NL,2020s2,Julia
1669,NL,2020s2,D
1670,NL,2020s2,Pawn
1671,NL,2020s2,AutoHotkey
1672,NL,2020s2,XS
1673,NL,2020s2,OpenEdge ABL
1674,NL,2020s2,LLVM
1675,NL,2020s2,Puppet
1676,NL,2020s2,SWIG
1677,NL,2020s2,OCaml
1678,NL,2020s2,Scilab
1679,NL,2020s2,QMake
1680,NL,2020s2,TeX
1681,NL,2020s2,Twig
1682,NL,2020s2,Sass
1683,NL,2020s2,QML
1684,NL,2020s2,Liquid
1685,NL,2020s2,Stata
1686,NL,2020s2,GAP
1687,NL,2020s2,RobotFramework
1688,NL,2020s2,SmPL
1689,NL,2020s2,Gherkin
1690,NL,2020s2,Meson
1691,NL,2020s2,M4
1692,NL,2020s2,Scheme
1693,NL,2020s2,sed
1694,NL,2020s2,SourcePawn
1695,NL,2020s2,VHDL
1696,NL,2020s2,Svelte
1697,SG,2020s2,SQLPL
1698,SG,2020s2,GDScript
1699,SG,2020s2,TSQL
1700,SG,2020s2,UnrealScript
1701,SG,2020s2,DTrace
1702,SG,2020s2,AppleScript
1703,SG,2020s2,OpenSCAD
1704,SG,2020s2,Haml
1705,SG,2020s2,G-code
1706,SG,2020s2,XS
1707,SG,2020s2,LLVM
1708,SG,2020s2,AutoHotkey
1709,SG,2020s2,OpenEdge ABL
1710,SG,2020s2,Puppet
1711,SG,2020s2,QMake
1712,SG,2020s2,Standard ML
1713,SG,2020s2,Stata
1714,SG,2020s2,GAP
1715,SG,2020s2,SmPL
1716,SG,2020s2,Liquid
1717,SG,2020s2,FreeMarker
1718,SG,2020s2,Vue
1719,SG,2020s2,Ada
1720,SG,2020s2,Verilog
1721,SG,2020s2,SourcePawn
1722,SG,2020s2,Svelte
1723,SG,2020s2,SystemVerilog
1724,SG,2020s2,AMPL
1725,SG,2020s2,Mathematica
1726,SG,2020s2,Logos
1727,SG,2020s2,PureBasic
1728,SG,2020s2,Stylus
1729,SG,2020s2,Thrift
1730,SG,2020s2,Less
1731,SG,2020s2,PLpgSQL
1732,ES,2020s2,Vim Snippet
1733,ES,2020s2,PostScript
1734,ES,2020s2,SQLPL
1735,ES,2020s2,Nix
1736,ES,2020s2,NASL
1737,ES,2020s2,Erlang
1738,ES,2020s2,Inno Setup
1739,ES,2020s2,GDScript
1740,ES,2020s2,Mako
1741,ES,2020s2,UnrealScript
1742,ES,2020s2,Common Lisp
1743,ES,2020s2,HCL
1744,ES,2020s2,AppleScript
1745,ES,2020s2,DTrace
1746,ES,2020s2,OpenSCAD
1747,ES,2020s2,Elm
1748,ES,2020s2,GDB
1749,ES,2020s2,Julia
1750,ES,2020s2,D
1751,ES,2020s2,Pawn
1752,ES,2020s2,G-code
1753,ES,2020s2,Haml
1754,ES,2020s2,XS
1755,ES,2020s2,LLVM
1756,ES,2020s2,Puppet
1757,ES,2020s2,AutoHotkey
1758,ES,2020s2,Scilab
1759,ES,2020s2,OpenEdge ABL
1760,ES,2020s2,SWIG
1761,ES,2020s2,QMake
1762,ES,2020s2,TeX
1763,ES,2020s2,OCaml
1764,ES,2020s2,Twig
1765,ES,2020s2,Sass
1766,ES,2020s2,Liquid
1767,ES,2020s2,Stata
1768,ES,2020s2,GAP
1769,ES,2020s2,SmPL
1770,ES,2020s2,Gherkin
1771,ES,2020s2,QML
1772,ES,2020s2,Meson
1773,ES,2020s2,M4
1774,ES,2020s2,sed
1775,ES,2020s2,Scheme
1776,ES,2020s2,RobotFramework
1777,ES,2020s2,DIGITAL Command Language
1778,ES,2020s2,SourcePawn
1779,ES,2020s2,Nim
1780,ES,2020s2,VHDL
1781,ES,2020s2,Svelte
1782,ES,2020s2,ANTLR
1783,ES,2020s2,NSIS
1784,ES,2020s2,SystemVerilog
1785,ES,2020s2,AMPL
1786,ES,2020s2,Prolog
1787,ES,2020s2,Mathematica
1788,ES,2020s2,Raku
1789,ES,2020s2,Logos
1790,ES,2020s2,Pascal
1791,ES,2020s2,Gnuplot
