year;iso2_code;language;num_pushers;e_p;e_c;e;rca;rca01;entry01
2020;ML;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Kotlin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Kotlin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Less;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Less;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Lua;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Lua;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Makefile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Makefile;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Objective-C;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Objective-C;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Objective-C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Objective-C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;PHP;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PHP;101.0;1742439.0;3196.0;91185560.0;1.6538003886329515;1.0;1
2020;ML;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Perl;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Perl;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;PostScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PostScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;PowerShell;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PowerShell;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Processing;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Processing;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Procfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Procfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Prolog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Prolog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Pug;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Pug;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Puppet;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Puppet;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;PureBasic;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;PureBasic;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Python;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Python;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;QML;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;QML;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;QMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;QMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;R;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;R;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Raku;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Raku;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Rebol;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Rebol;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;RobotFramework;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;RobotFramework;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Roff;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Roff;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Ruby;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Ruby;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Rust;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Rust;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;SCSS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SCSS;216.0;2709897.0;3196.0;91185560.0;2.274156069728337;1.0;1
2020;ML;SQLPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SQLPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;SWIG;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SWIG;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Sass;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Sass;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Scala;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Scala;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Scheme;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Scheme;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Scilab;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Scilab;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;ShaderLab;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;ShaderLab;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Shell;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Shell;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;SmPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SmPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Smalltalk;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Smalltalk;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Smarty;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Smarty;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Solidity;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Solidity;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;SourcePawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SourcePawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Standard ML;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Standard ML;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Starlark;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Starlark;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Stata;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Stata;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Stylus;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Stylus;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Svelte;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Svelte;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Swift;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Swift;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;SystemVerilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;SystemVerilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;TSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;TSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Tcl;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Tcl;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;TeX;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;TeX;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Thrift;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Thrift;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Twig;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Twig;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;TypeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;TypeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;UnrealScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;UnrealScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;VBA;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;VBA;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;VBScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;VBScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;VHDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;VHDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Verilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Verilog;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Vim Script;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Vim Script;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Vim Snippet;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Vim Snippet;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Visual Basic .NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Visual Basic .NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Vue;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Vue;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;XS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;XS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;XSLT;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;XSLT;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;Yacc;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;Yacc;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;ML;sed;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;ML;sed;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Batchfile;249.0;1537021.0;57314.0;112428608.0;0.31778665827076563;0.0;0
2022;MM;Batchfile;238.0;1061868.0;57435.0;91185560.0;0.35584090324886564;0.0;0
2020;MM;Blade;1355.0;328718.0;57314.0;112428608.0;8.085966236304218;1.0;1
2022;MM;Blade;1893.0;373652.0;57435.0;91185560.0;8.043271841395098;1.0;0
2020;MM;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;C;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;C;738.0;2192550.0;57435.0;91185560.0;0.5343875112020615;0.0;0
2020;MM;C#;378.0;2069591.0;57314.0;112428608.0;0.3582806776770613;0.0;0
2022;MM;C#;508.0;1583134.0;57435.0;91185560.0;0.5094428606460184;0.0;0
2020;MM;C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;C++;829.0;2279341.0;57435.0;91185560.0;0.5774237890351871;0.0;0
2020;MM;CMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;CMake;437.0;983913.0;57435.0;91185560.0;0.7051381021352516;0.0;0
2020;MM;CSS;8539.0;12433138.0;57314.0;112428608.0;1.3472319501561771;1.0;1
2022;MM;CSS;9444.0;10388464.0;57435.0;91185560.0;1.4432915981697134;1.0;0
2020;MM;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Dart;802.0;465732.0;57314.0;112428608.0;3.377959230359349;1.0;1
2022;MM;Dart;733.0;444314.0;57435.0;91185560.0;2.6191683921544895;1.0;0
2020;MM;Dockerfile;769.0;2995653.0;57314.0;112428608.0;0.5035596794478769;0.0;0
2022;MM;Dockerfile;1101.0;2654444.0;57435.0;91185560.0;0.6585112450275461;0.0;0
2020;MM;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Go;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Go;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;HTML;12706.0;16417570.0;57314.0;112428608.0;1.5181549102809617;1.0;1
2022;MM;HTML;11499.0;12905543.0;57435.0;91185560.0;1.4145986392410177;1.0;0
2020;MM;Hack;753.0;564634.0;57314.0;112428608.0;2.616038097731368;1.0;0
2022;MM;Hack;818.0;414410.0;57435.0;91185560.0;3.133808983363534;1.0;0
2020;MM;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Haml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Handlebars;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Handlebars;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Haskell;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Inno Setup;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Java;2471.0;5038789.0;57314.0;112428608.0;0.9619725666153209;0.0;0
2022;MM;Java;1838.0;3579275.0;57435.0;91185560.0;0.8152670388397397;0.0;0
2020;MM;JavaScript;8476.0;13543711.0;57314.0;112428608.0;1.2276353462726584;1.0;1
2022;MM;JavaScript;9204.0;11157538.0;57435.0;91185560.0;1.3096573347775942;1.0;0
2020;MM;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Jinja;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Julia;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Jupyter Notebook;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Kotlin;1646.0;964898.0;57314.0;112428608.0;3.3462974226776434;1.0;1
2022;MM;Kotlin;1029.0;876468.0;57435.0;91185560.0;1.8639263777995976;1.0;0
2020;MM;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;LLVM;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Less;135.0;472684.0;57314.0;112428608.0;0.5602462789957735;0.0;0
2022;MM;Less;103.0;422359.0;57435.0;91185560.0;0.38717286835041465;0.0;0
2020;MM;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Lex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Liquid;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Logos;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Lua;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Lua;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;M;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;M4;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;MATLAB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Makefile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Makefile;103.0;1950099.0;57435.0;91185560.0;0.083855201968522;0.0;0
2020;MM;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Mako;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Mathematica;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Meson;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Mustache;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;NASL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;NSIS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Nim;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Nix;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Nunjucks;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;OCaml;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Objective-C;1153.0;1294927.0;57314.0;112428608.0;1.7466268630122777;1.0;1
2022;MM;Objective-C;881.0;774640.0;57435.0;91185560.0;1.8056161633074637;1.0;0
2020;MM;Objective-C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Objective-C++;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;OpenEdge ABL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;OpenSCAD;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;PHP;3728.0;2542920.0;57314.0;112428608.0;2.8758042448169667;1.0;1
2022;MM;PHP;3069.0;1742439.0;57435.0;91185560.0;2.7963321090678717;1.0;0
2020;MM;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;PLSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;PLpgSQL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Pascal;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;MM;Pawn;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;MM;Perl;0.0;0.0;0.0;0.0;0.0;0.0;0
