iso2_code;language;num_pushers;period;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
MA;Lex;0;1;19;23;0;-0.33349177132062524;2.1625991970039027;0.04883292849168014;-0.14283460400410236;1.0801178124120532;0.0
MA;Liquid;0;1;19;6;0;-0.33349177132062524;2.412736976218014;0.013669165281007953;-0.14283460400410236;1.0150884884601423;0.0
MA;Logos;0;1;19;8;0;-0.33349177132062524;2.6041230586508184;0.01601273721611682;-0.14283460400410236;1.2805080859465487;0.0
MA;Lua;0;1;19;29;0;-0.33349177132062524;1.955032927393994;0.05625888281437921;-0.14283460400410236;0.9916909606366017;0.0
MA;M;0;1;19;12;0;-0.33349177132062524;2.477021637341133;0.02084506857525585;-0.14283460400410236;1.2801944172281565;0.0
MA;M4;0;1;19;30;0;-0.33349177132062524;2.13591197847386;0.05449350164453731;-0.14283460400410236;1.0487554135692296;0.0
MA;MATLAB;0;1;19;25;0;-0.33349177132062524;1.8559178394731168;0.05354908415920515;-0.14283460400410236;0.9337129070299506;0.0
MA;Makefile;3933;1;19;39;0;-0.33349177132062524;1.5834986395889006;0.08755108233415476;-0.14283460400410236;0.7985940963518358;0.7907642243507104
MA;Mako;0;1;19;19;0;-0.33349177132062524;1.446458610024901;0.0498396605223547;-0.14283460400410236;0.9671383039654045;0.0
MA;Mathematica;0;1;19;11;0;-0.33349177132062524;2.5063432538729487;0.018805971090679975;-0.14283460400410236;1.2503472985091244;0.0
MA;Meson;0;1;19;14;0;-0.33349177132062524;2.4846647918104923;0.02690564310658535;-0.14283460400410236;1.290163916030875;0.0
MA;Mustache;0;1;19;25;0;-0.33349177132062524;2.0461741451331616;0.05000484611970492;-0.14283460400410236;1.023435142159076;0.0
MA;NASL;0;1;19;14;0;-0.33349177132062524;2.4793272023911515;0.024504621425372304;-0.14283460400410236;1.3590529771367588;0.0
MA;NSIS;0;1;19;18;0;-0.33349177132062524;2.4430005417396354;0.033183886391789236;-0.14283460400410236;1.324987414587895;0.0
MA;Nim;0;1;19;6;0;-0.33349177132062524;2.1203343678592415;0.018844924911115533;-0.14283460400410236;0.9083713397151283;0.0
MA;Nix;0;1;19;17;0;-0.33349177132062524;2.374165438622495;0.030462824922733518;-0.14283460400410236;1.1564853842300715;0.0
MA;Nunjucks;0;1;19;10;0;-0.33349177132062524;2.327867909641276;0.023416584164859533;-0.14283460400410236;1.1640833707192577;0.0
MA;OCaml;0;1;19;10;0;-0.33349177132062524;2.4715382454683827;0.02047436499816596;-0.14283460400410236;1.2904452671314106;0.0
MA;Objective-C;2569;1;19;46;1;-0.33349177132062524;-0.12118100788074036;0.31998279506825644;-0.14283460400410236;0.0;1.0233369208438277
MA;Objective-C++;0;1;19;25;0;-0.33349177132062524;2.164512377073529;0.04460077692739916;-0.14283460400410236;1.1469693601340198;0.0
MA;OpenEdge ABL;0;1;19;6;0;-0.33349177132062524;2.491272614725072;0.016460901970509555;-0.14283460400410236;1.0540925332907358;0.0
MA;OpenSCAD;0;1;19;7;0;-0.33349177132062524;2.5772370917659284;0.016563139482535485;-0.14283460400410236;1.105484850296838;0.0
MA;PHP;11268;1;19;97;1;-0.33349177132062524;-0.7130581167150217;0.5021377466088143;-0.14283460400410236;0.0;2.285672304854673
MA;PLSQL;0;1;19;18;0;-0.33349177132062524;2.172316605785553;0.03907290482555293;-0.14283460400410236;1.2319934248100968;0.0
MA;PLpgSQL;0;1;19;28;0;-0.33349177132062524;2.0841674928508978;0.05388923156967143;-0.14283460400410236;1.0549575820544195;0.0
MA;POV-Ray SDL;0;1;19;5;0;-0.33349177132062524;2.6611112924136378;0.012741812454773268;-0.14283460400410236;0.9912810672979775;0.0
MA;Pascal;0;1;19;19;0;-0.33349177132062524;2.175104488673493;0.04193715870975768;-0.14283460400410236;1.1502278853493408;0.0
MA;Pawn;0;1;19;11;0;-0.33349177132062524;2.5436333735931758;0.021502012883642445;-0.14283460400410236;1.356024455071891;0.0
MA;Perl;0;1;19;29;0;-0.33349177132062524;2.0311896384559676;0.055117194371976486;-0.14283460400410236;1.0075809134889329;0.0
MA;PostScript;0;1;19;11;0;-0.33349177132062524;2.5723216682711887;0.018562587142283198;-0.14283460400410236;1.3723485005995348;0.0
