iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;window
MK;Handlebars;0;2020;9;23;0;-0.5827871249873906;0.6214924076853324;0.05367401245127743;-0.711660223393101;0.30296433160095343;0.0;2020-2021
MK;Haskell;0;2020;9;24;0;-0.5827871249873906;2.182279810010803;0.01621040054677246;-0.711660223393101;1.0814723129558732;0.0;2020-2021
MK;Inno Setup;0;2020;9;11;0;-0.5827871249873906;2.548146728121395;0.005845872270780093;-0.711660223393101;1.3319966537513952;0.0;2020-2021
MK;Java;3826;2020;9;64;1;-0.5827871249873906;-0.3893991547344795;0.2299358539721466;-0.711660223393101;-0.0;1.735088761986941;2020-2021
MK;JavaScript;9635;2020;9;121;1;-0.5827871249873906;-1.0903340727593591;0.415366839976892;-0.711660223393101;-0.0;1.6256121804646664;2020-2021
MK;Jinja;0;2020;9;24;0;-0.5827871249873906;2.1964799668813315;0.014949094278370649;-0.711660223393101;1.0666715232681576;0.0;2020-2021
MK;Julia;0;2020;9;13;0;-0.5827871249873906;2.4446098620515513;0.006708768029427779;-0.711660223393101;1.2629869368992626;0.0;2020-2021
MK;Jupyter Notebook;0;2020;9;19;0;-0.5827871249873906;0.8453725944212248;0.030991105756162318;-0.711660223393101;0.3582538595005161;0.0;2020-2021
MK;Kotlin;0;2020;9;57;0;-0.5827871249873906;-0.4285930999327816;0.18868889228430302;-0.711660223393101;-0.29247995944568544;0.0;2020-2021
MK;LLVM;0;2020;9;8;0;-0.5827871249873906;2.6076147031323393;0.0035051253940597223;-0.711660223393101;1.276483014992484;0.0;2020-2021
MK;Less;0;2020;9;39;0;-0.5827871249873906;-0.2806155840818497;0.1303681235431508;-0.711660223393101;-0.1854377005603058;0.0;2020-2021
MK;Lex;0;2020;9;23;0;-0.5827871249873906;2.1626067528058597;0.016194650953544287;-0.711660223393101;1.0344918302474648;0.0;2020-2021
MK;Liquid;0;2020;9;6;0;-0.5827871249873906;2.4149638427268756;0.003659069769564991;-0.711660223393101;1.017533384282774;0.0;2020-2021
MK;Logos;0;2020;9;8;0;-0.5827871249873906;2.6076147031323393;0.0035051253940597223;-0.711660223393101;1.276483014992484;0.0;2020-2021
MK;Lua;0;2020;9;29;0;-0.5827871249873906;1.9553751425868062;0.0207917194208056;-0.711660223393101;0.9390776349946588;0.0;2020-2021
MK;M;0;2020;9;12;0;-0.5827871249873906;2.475955525856061;0.00555253988895263;-0.711660223393101;1.2626734453307693;0.0;2020-2021
MK;M4;0;2020;9;30;0;-0.5827871249873906;2.136193695611831;0.01970109335991084;-0.711660223393101;0.9939109134088747;0.0;2020-2021
MK;MATLAB;0;2020;9;25;0;-0.5827871249873906;1.8556604968342463;0.020274534969656567;-0.711660223393101;0.8711806767058434;0.0;2020-2021
MK;Makefile;0;2020;9;39;0;-0.5827871249873906;1.5838309931254477;0.03827468259697219;-0.711660223393101;0.7238818683939832;0.0;2020-2021
MK;Mako;0;2020;9;19;0;-0.5827871249873906;1.4481834392999335;0.01796681470471128;-0.711660223393101;0.9213611159223605;0.0;2020-2021
MK;Mathematica;0;2020;9;11;0;-0.5827871249873906;2.5076995160013613;0.0067050851126606425;-0.711660223393101;1.2458189946232667;0.0;2020-2021
MK;Meson;0;2020;9;14;0;-0.5827871249873906;2.4869211184562636;0.007588275416388745;-0.711660223393101;1.2825733672121042;0.0;2020-2021
MK;Mustache;0;2020;9;25;0;-0.5827871249873906;2.0459737371423965;0.01843491193942577;-0.711660223393101;0.9778969830092004;0.0;2020-2021
