period;language_1;language_2;proximity;year
1;NSIS;Yacc;0.6923076923076923;2023
1;NSIS;sed;0.8695652173913043;2023
1;Nemerle;ANTLR;0.0;2023
1;Nemerle;ASP.NET;0.029411764705882353;2023
1;Nemerle;Ada;0.07692307692307693;2023
1;Nemerle;Apex;0.125;2023
1;Nemerle;AppleScript;0.0;2023
1;Nemerle;Assembly;0.0;2023
1;Nemerle;Astro;0.0;2023
1;Nemerle;AutoHotkey;0.0;2023
1;Nemerle;Awk;0.0;2023
1;Nemerle;Batchfile;0.0;2023
1;Nemerle;Bicep;0.06666666666666667;2023
1;Nemerle;Blade;0.0;2023
1;Nemerle;Brainfuck;0.08333333333333333;2023
1;Nemerle;Brightscript;1.0;2023
1;Nemerle;C;0.0;2023
1;Nemerle;C#;0.0;2023
1;Nemerle;C++;0.02040816326530612;2023
1;Nemerle;CMake;0.0;2023
1;Nemerle;CSS;0.008333333333333333;2023
1;Nemerle;CUE;0.0;2023
1;Nemerle;Clojure;0.0;2023
1;Nemerle;CoffeeScript;0.041666666666666664;2023
1;Nemerle;Common Lisp;0.0;2023
1;Nemerle;Crystal;0.2;2023
1;Nemerle;Cuda;0.0;2023
1;Nemerle;Cython;0.0;2023
1;Nemerle;D;0.0;2023
1;Nemerle;DIGITAL Command Language;0.0;2023
1;Nemerle;DTrace;0.09090909090909091;2023
1;Nemerle;Dart;0.017543859649122806;2023
1;Nemerle;Dockerfile;0.0;2023
1;Nemerle;EJS;0.034482758620689655;2023
1;Nemerle;Elixir;0.047619047619047616;2023
1;Nemerle;Emacs Lisp;0.0;2023
1;Nemerle;Erlang;0.0625;2023
1;Nemerle;F#;0.05263157894736842;2023
1;Nemerle;Factor;1.0;2023
1;Nemerle;Forth;0.043478260869565216;2023
1;Nemerle;Fortran;0.0;2023
1;Nemerle;FreeMarker;0.0;2023
1;Nemerle;G-code;0.0;2023
1;Nemerle;GAP;0.0;2023
1;Nemerle;GDB;0.0;2023
1;Nemerle;GDScript;0.0;2023
1;Nemerle;GLSL;0.0;2023
1;Nemerle;Game Maker Language;0.0;2023
1;Nemerle;Gherkin;0.030303030303030304;2023
1;Nemerle;Gnuplot;0.0;2023
1;Nemerle;Go;0.0;2023
1;Nemerle;Groovy;0.034482758620689655;2023
1;Nemerle;HCL;0.041666666666666664;2023
1;Nemerle;HLSL;0.0;2023
1;Nemerle;HTML;0.008333333333333333;2023
1;Nemerle;Hack;0.016666666666666666;2023
1;Nemerle;Haml;0.0;2023
1;Nemerle;Handlebars;0.0;2023
1;Nemerle;Haskell;0.0;2023
1;Nemerle;IDL;0.0;2023
1;Nemerle;Inno Setup;0.0;2023
1;Nemerle;Java;0.014925373134328358;2023
1;Nemerle;JavaScript;0.008130081300813009;2023
1;Nemerle;Jinja;0.0;2023
1;Nemerle;Julia;0.0;2023
1;Nemerle;Jupyter Notebook;0.034482758620689655;2023
1;Nemerle;Kotlin;0.014285714285714285;2023
1;Nemerle;LLVM;0.0;2023
1;Nemerle;LOLCODE;0.5;2023
1;Nemerle;Less;0.0;2023
1;Nemerle;Lex;0.0;2023
1;Nemerle;Lua;0.0;2023
1;Nemerle;M;0.0;2023
1;Nemerle;M4;0.0;2023
1;Nemerle;MATLAB;0.0;2023
1;Nemerle;Makefile;0.0;2023
1;Nemerle;Mako;0.0;2023
1;Nemerle;Mathematica;0.0;2023
1;Nemerle;Meson;0.0;2023
1;Nemerle;Mustache;0.0;2023
1;Nemerle;NASL;0.0;2023
1;Nemerle;NCL;0.0;2023
1;Nemerle;NSIS;0.0;2023
1;Nemerle;Nemerle;1.0;2023
1;Nemerle;Nix;0.0;2023
1;Nemerle;Nunjucks;0.0;2023
1;Nemerle;OCaml;0.07692307692307693;2023
1;Nemerle;Objective-C;0.017241379310344827;2023
1;Nemerle;Objective-C++;0.0;2023
1;Nemerle;OpenSCAD;0.0;2023
1;Nemerle;PHP;0.0;2023
1;Nemerle;PLSQL;0.0;2023
1;Nemerle;PLpgSQL;0.0;2023
1;Nemerle;Pascal;0.0;2023
1;Nemerle;Pawn;0.0;2023
1;Nemerle;Perl;0.0;2023
1;Nemerle;Portugol;0.0;2023
1;Nemerle;PostScript;0.0;2023
1;Nemerle;PowerShell;0.0;2023
1;Nemerle;Processing;0.0;2023
1;Nemerle;Procfile;0.02857142857142857;2023
1;Nemerle;Prolog;0.0;2023
1;Nemerle;Pug;0.03333333333333333;2023
1;Nemerle;Puppet;0.0;2023
1;Nemerle;PureBasic;0.05;2023
1;Nemerle;Python;0.015625;2023
1;Nemerle;QML;0.0;2023
1;Nemerle;QMake;0.0;2023
1;Nemerle;R;0.0;2023
1;Nemerle;Racket;0.125;2023
1;Nemerle;Raku;0.0;2023
1;Nemerle;Rebol;0.14285714285714285;2023
1;Nemerle;Roff;0.0;2023
1;Nemerle;Ruby;0.0;2023
1;Nemerle;Rust;0.0;2023
1;Nemerle;SCSS;0.0;2023
1;Nemerle;SQLPL;0.0;2023
1;Nemerle;SWIG;0.0;2023
1;Nemerle;Sass;0.0;2023
1;Nemerle;Scala;0.0;2023
1;Nemerle;Scheme;0.0;2023
1;Nemerle;ShaderLab;0.0;2023
1;Nemerle;Shell;0.0;2023
1;Nemerle;SmPL;0.0;2023
1;Nemerle;Smalltalk;0.0;2023
1;Nemerle;Smarty;0.0;2023
1;Nemerle;Solidity;0.034482758620689655;2023
1;Nemerle;SourcePawn;0.0;2023
1;Nemerle;Standard ML;0.0;2023
1;Nemerle;Starlark;0.0;2023
1;Nemerle;Stylus;0.0;2023
1;Nemerle;Svelte;0.0;2023
1;Nemerle;Swift;0.01694915254237288;2023
1;Nemerle;TSQL;0.0;2023
1;Nemerle;Tcl;0.0;2023
1;Nemerle;TeX;0.0;2023
1;Nemerle;Thrift;0.0;2023
1;Nemerle;Twig;0.0;2023
1;Nemerle;TypeScript;0.0;2023
1;Nemerle;VBScript;0.0;2023
1;Nemerle;VHDL;0.0;2023
1;Nemerle;Verilog;0.043478260869565216;2023
1;Nemerle;Vim Script;0.0;2023
1;Nemerle;Vim Snippet;0.0;2023
1;Nemerle;Visual Basic .NET;0.0;2023
1;Nemerle;Vue;0.0;2023
1;Nemerle;XS;0.0;2023
1;Nemerle;XSLT;0.0;2023
1;Nemerle;Yacc;0.0;2023
1;Nemerle;sed;0.0;2023
1;Nix;ANTLR;0.5161290322580645;2023
1;Nix;ASP.NET;0.35294117647058826;2023
1;Nix;Ada;0.1935483870967742;2023
1;Nix;Apex;0.16129032258064516;2023
1;Nix;AppleScript;0.3548387096774194;2023
1;Nix;Assembly;0.46511627906976744;2023
1;Nix;Astro;0.41935483870967744;2023
1;Nix;AutoHotkey;0.2903225806451613;2023
1;Nix;Awk;0.6451612903225806;2023
1;Nix;Batchfile;0.5714285714285714;2023
1;Nix;Bicep;0.3548387096774194;2023
1;Nix;Blade;0.18333333333333332;2023
1;Nix;Brainfuck;0.0967741935483871;2023
1;Nix;Brightscript;0.0;2023
1;Nix;C;0.25806451612903225;2023
1;Nix;C#;0.23943661971830985;2023
1;Nix;C++;0.2857142857142857;2023
1;Nix;CMake;0.3442622950819672;2023
1;Nix;CSS;0.06666666666666667;2023
1;Nix;CUE;0.16129032258064516;2023
1;Nix;Clojure;0.4838709677419355;2023
1;Nix;CoffeeScript;0.41935483870967744;2023
1;Nix;Common Lisp;0.41935483870967744;2023
1;Nix;Crystal;0.06451612903225806;2023
1;Nix;Cuda;0.4838709677419355;2023
1;Nix;Cython;0.6129032258064516;2023
1;Nix;D;0.3548387096774194;2023
1;Nix;DIGITAL Command Language;0.3225806451612903;2023
1;Nix;DTrace;0.1935483870967742;2023
1;Nix;Dart;0.12280701754385964;2023
1;Nix;Dockerfile;0.423728813559322;2023
1;Nix;EJS;0.22580645161290322;2023
1;Nix;Elixir;0.41935483870967744;2023
1;Nix;Emacs Lisp;0.6451612903225806;2023
1;Nix;Erlang;0.3548387096774194;2023
1;Nix;F#;0.3870967741935484;2023
1;Nix;Factor;0.0;2023
1;Nix;Forth;0.45161290322580644;2023
1;Nix;Fortran;0.5806451612903226;2023
1;Nix;FreeMarker;0.3548387096774194;2023
1;Nix;G-code;0.1935483870967742;2023
1;Nix;GAP;0.5161290322580645;2023
1;Nix;GDB;0.5161290322580645;2023
1;Nix;GDScript;0.4838709677419355;2023
1;Nix;GLSL;0.6111111111111112;2023
1;Nix;Game Maker Language;0.03225806451612903;2023
1;Nix;Gherkin;0.5151515151515151;2023
1;Nix;Gnuplot;0.3548387096774194;2023
1;Nix;Go;0.5526315789473685;2023
1;Nix;Groovy;0.6451612903225806;2023
1;Nix;HCL;0.6129032258064516;2023
1;Nix;HLSL;0.4883720930232558;2023
1;Nix;HTML;0.05;2023
1;Nix;Hack;0.15;2023
1;Nix;Haml;0.16129032258064516;2023
1;Nix;Handlebars;0.6129032258064516;2023
1;Nix;Haskell;0.5483870967741935;2023
1;Nix;IDL;0.03225806451612903;2023
1;Nix;Inno Setup;0.3548387096774194;2023
1;Nix;Java;0.1044776119402985;2023
1;Nix;JavaScript;0.07317073170731707;2023
1;Nix;Jinja;0.7096774193548387;2023
1;Nix;Julia;0.4838709677419355;2023
1;Nix;Jupyter Notebook;0.3870967741935484;2023
1;Nix;Kotlin;0.14285714285714285;2023
1;Nix;LLVM;0.2903225806451613;2023
1;Nix;LOLCODE;0.0;2023
1;Nix;Less;0.1935483870967742;2023
1;Nix;Lex;0.5806451612903226;2023
1;Nix;Lua;0.5897435897435898;2023
1;Nix;M;0.3548387096774194;2023
1;Nix;M4;0.7096774193548387;2023
1;Nix;MATLAB;0.6285714285714286;2023
1;Nix;Makefile;0.5227272727272727;2023
1;Nix;Mako;0.4838709677419355;2023
1;Nix;Mathematica;0.5483870967741935;2023
1;Nix;Meson;0.5806451612903226;2023
1;Nix;Mustache;0.6451612903225806;2023
1;Nix;NASL;0.45161290322580644;2023
1;Nix;NCL;0.03225806451612903;2023
1;Nix;NSIS;0.5161290322580645;2023
1;Nix;Nemerle;0.0;2023
1;Nix;Nix;1.0;2023
1;Nix;Nunjucks;0.22580645161290322;2023
1;Nix;OCaml;0.2903225806451613;2023
1;Nix;Objective-C;0.10344827586206896;2023
1;Nix;Objective-C++;0.6129032258064516;2023
1;Nix;OpenSCAD;0.22580645161290322;2023
1;Nix;PHP;0.1326530612244898;2023
1;Nix;PLSQL;0.5161290322580645;2023
1;Nix;PLpgSQL;0.6;2023
1;Nix;Pascal;0.5806451612903226;2023
1;Nix;Pawn;0.3870967741935484;2023
1;Nix;Perl;0.6176470588235294;2023
1;Nix;Portugol;0.0;2023
1;Nix;PostScript;0.25806451612903225;2023
1;Nix;PowerShell;0.6052631578947368;2023
1;Nix;Processing;0.2903225806451613;2023
1;Nix;Procfile;0.37142857142857144;2023
1;Nix;Prolog;0.41935483870967744;2023
1;Nix;Pug;0.41935483870967744;2023
1;Nix;Puppet;0.16129032258064516;2023
1;Nix;PureBasic;0.41935483870967744;2023
1;Nix;Python;0.328125;2023
1;Nix;QML;0.3548387096774194;2023
1;Nix;QMake;0.5483870967741935;2023
1;Nix;R;0.5806451612903226;2023
1;Nix;Racket;0.12903225806451613;2023
1;Nix;Raku;0.41935483870967744;2023
1;Nix;Rebol;0.16129032258064516;2023
1;Nix;Roff;0.6666666666666666;2023
1;Nix;Ruby;0.46;2023
1;Nix;Rust;0.6153846153846154;2023
1;Nix;SCSS;0.12087912087912088;2023
1;Nix;SQLPL;0.06451612903225806;2023
1;Nix;SWIG;0.3548387096774194;2023
1;Nix;Sass;0.4838709677419355;2023
1;Nix;Scala;0.6129032258064516;2023
1;Nix;Scheme;0.5806451612903226;2023
1;Nix;ShaderLab;0.475;2023
1;Nix;Shell;0.36231884057971014;2023
1;Nix;SmPL;0.4838709677419355;2023
1;Nix;Smalltalk;0.5161290322580645;2023
1;Nix;Smarty;0.6875;2023
1;Nix;Solidity;0.3548387096774194;2023
1;Nix;SourcePawn;0.4838709677419355;2023
1;Nix;Standard ML;0.2903225806451613;2023
1;Nix;Starlark;0.5806451612903226;2023
1;Nix;Stylus;0.1935483870967742;2023
1;Nix;Svelte;0.6451612903225806;2023
1;Nix;Swift;0.1016949152542373;2023
1;Nix;TSQL;0.35294117647058826;2023
1;Nix;Tcl;0.6451612903225806;2023
1;Nix;TeX;0.6774193548387096;2023
1;Nix;Thrift;0.16129032258064516;2023
1;Nix;Twig;0.2903225806451613;2023
1;Nix;TypeScript;0.1935483870967742;2023
1;Nix;VBScript;0.3548387096774194;2023
1;Nix;VHDL;0.45161290322580644;2023
1;Nix;Verilog;0.45161290322580644;2023
1;Nix;Vim Script;0.7096774193548387;2023
1;Nix;Vim Snippet;0.2903225806451613;2023
1;Nix;Visual Basic .NET;0.2903225806451613;2023
1;Nix;Vue;0.21568627450980393;2023
1;Nix;XS;0.3225806451612903;2023
1;Nix;XSLT;0.6774193548387096;2023
1;Nix;Yacc;0.6129032258064516;2023
1;Nix;sed;0.5483870967741935;2023
1;Nunjucks;ANTLR;0.43478260869565216;2023
1;Nunjucks;ASP.NET;0.23529411764705882;2023
1;Nunjucks;Ada;0.5714285714285714;2023
1;Nunjucks;Apex;0.42857142857142855;2023
1;Nunjucks;AppleScript;0.625;2023
1;Nunjucks;Assembly;0.18604651162790697;2023
1;Nunjucks;Astro;0.6086956521739131;2023
1;Nunjucks;AutoHotkey;0.7142857142857143;2023
1;Nunjucks;Awk;0.3448275862068966;2023
1;Nunjucks;Batchfile;0.23809523809523808;2023
1;Nunjucks;Bicep;0.5333333333333333;2023
1;Nunjucks;Blade;0.1;2023
1;Nunjucks;Brainfuck;0.14285714285714285;2023
1;Nunjucks;Brightscript;0.0;2023
1;Nunjucks;C;0.08064516129032258;2023
1;Nunjucks;C#;0.11267605633802817;2023
1;Nunjucks;C++;0.08163265306122448;2023
1;Nunjucks;CMake;0.09836065573770492;2023
1;Nunjucks;CSS;0.03333333333333333;2023
1;Nunjucks;CUE;0.5;2023
1;Nunjucks;Clojure;0.4166666666666667;2023
1;Nunjucks;CoffeeScript;0.4166666666666667;2023
1;Nunjucks;Common Lisp;0.5789473684210527;2023
1;Nunjucks;Crystal;0.21428571428571427;2023
1;Nunjucks;Cuda;0.38095238095238093;2023
1;Nunjucks;Cython;0.37037037037037035;2023
1;Nunjucks;D;0.5882352941176471;2023
1;Nunjucks;DIGITAL Command Language;0.625;2023
1;Nunjucks;DTrace;0.5714285714285714;2023
1;Nunjucks;Dart;0.05263157894736842;2023
1;Nunjucks;Dockerfile;0.1694915254237288;2023
1;Nunjucks;EJS;0.10344827586206896;2023
1;Nunjucks;Elixir;0.5714285714285714;2023
1;Nunjucks;Emacs Lisp;0.3333333333333333;2023
1;Nunjucks;Erlang;0.625;2023
1;Nunjucks;F#;0.5789473684210527;2023
1;Nunjucks;Factor;0.0;2023
1;Nunjucks;Forth;0.391304347826087;2023
1;Nunjucks;Fortran;0.42857142857142855;2023
1;Nunjucks;FreeMarker;0.5263157894736842;2023
1;Nunjucks;G-code;0.42857142857142855;2023
1;Nunjucks;GAP;0.4230769230769231;2023
1;Nunjucks;GDB;0.42857142857142855;2023
1;Nunjucks;GDScript;0.45454545454545453;2023
1;Nunjucks;GLSL;0.2777777777777778;2023
1;Nunjucks;Game Maker Language;0.07142857142857142;2023
1;Nunjucks;Gherkin;0.30303030303030304;2023
1;Nunjucks;Gnuplot;0.625;2023
1;Nunjucks;Go;0.21052631578947367;2023
1;Nunjucks;Groovy;0.3103448275862069;2023
1;Nunjucks;HCL;0.2916666666666667;2023
1;Nunjucks;HLSL;0.2558139534883721;2023
1;Nunjucks;HTML;0.03333333333333333;2023
1;Nunjucks;Hack;0.1;2023
1;Nunjucks;Haml;0.42857142857142855;2023
1;Nunjucks;Handlebars;0.3103448275862069;2023
1;Nunjucks;Haskell;0.4583333333333333;2023
1;Nunjucks;IDL;0.07142857142857142;2023
1;Nunjucks;Inno Setup;0.5882352941176471;2023
1;Nunjucks;Java;0.07462686567164178;2023
1;Nunjucks;JavaScript;0.032520325203252036;2023
1;Nunjucks;Jinja;0.32142857142857145;2023
1;Nunjucks;Julia;0.5263157894736842;2023
1;Nunjucks;Jupyter Notebook;0.10344827586206896;2023
1;Nunjucks;Kotlin;0.05714285714285714;2023
1;Nunjucks;LLVM;0.5714285714285714;2023
1;Nunjucks;LOLCODE;0.07142857142857142;2023
1;Nunjucks;Less;0.07142857142857142;2023
1;Nunjucks;Lex;0.32;2023
1;Nunjucks;Lua;0.2564102564102564;2023
1;Nunjucks;M;0.42857142857142855;2023
1;Nunjucks;M4;0.3333333333333333;2023
1;Nunjucks;MATLAB;0.2571428571428571;2023
1;Nunjucks;Makefile;0.22727272727272727;2023
1;Nunjucks;Mako;0.38095238095238093;2023
1;Nunjucks;Mathematica;0.4074074074074074;2023
1;Nunjucks;Meson;0.4230769230769231;2023
1;Nunjucks;Mustache;0.3103448275862069;2023
1;Nunjucks;NASL;0.47368421052631576;2023
1;Nunjucks;NCL;0.07142857142857142;2023
1;Nunjucks;NSIS;0.47619047619047616;2023
1;Nunjucks;Nemerle;0.0;2023
1;Nunjucks;Nix;0.22580645161290322;2023
1;Nunjucks;Nunjucks;1.0;2023
1;Nunjucks;OCaml;0.6428571428571429;2023
1;Nunjucks;Objective-C;0.034482758620689655;2023
1;Nunjucks;Objective-C++;0.1935483870967742;2023
1;Nunjucks;OpenSCAD;0.42857142857142855;2023
1;Nunjucks;PHP;0.061224489795918366;2023
1;Nunjucks;PLSQL;0.43478260869565216;2023
1;Nunjucks;PLpgSQL;0.2571428571428571;2023
1;Nunjucks;Pascal;0.3793103448275862;2023
1;Nunjucks;Pawn;0.5555555555555556;2023
1;Nunjucks;Perl;0.29411764705882354;2023
1;Nunjucks;Portugol;0.0;2023
1;Nunjucks;PostScript;0.5714285714285714;2023
1;Nunjucks;PowerShell;0.18421052631578946;2023
1;Nunjucks;Processing;0.7142857142857143;2023
1;Nunjucks;Procfile;0.11428571428571428;2023
1;Nunjucks;Prolog;0.5454545454545454;2023
1;Nunjucks;Pug;0.3333333333333333;2023
1;Nunjucks;Puppet;0.21428571428571427;2023
1;Nunjucks;PureBasic;0.45;2023
1;Nunjucks;Python;0.09375;2023
1;Nunjucks;QML;0.5263157894736842;2023
1;Nunjucks;QMake;0.32142857142857145;2023
1;Nunjucks;R;0.391304347826087;2023
1;Nunjucks;Racket;0.5;2023
1;Nunjucks;Raku;0.5238095238095238;2023
1;Nunjucks;Rebol;0.42857142857142855;2023
1;Nunjucks;Roff;0.30303030303030304;2023
1;Nunjucks;Ruby;0.18;2023
1;Nunjucks;Rust;0.23076923076923078;2023
1;Nunjucks;SCSS;0.07692307692307693;2023
1;Nunjucks;SQLPL;0.07142857142857142;2023
1;Nunjucks;SWIG;0.5882352941176471;2023
1;Nunjucks;Sass;0.34615384615384615;2023
1;Nunjucks;Scala;0.34615384615384615;2023
1;Nunjucks;Scheme;0.42857142857142855;2023
1;Nunjucks;ShaderLab;0.275;2023
1;Nunjucks;Shell;0.14492753623188406;2023
1;Nunjucks;SmPL;0.47368421052631576;2023
1;Nunjucks;Smalltalk;0.32142857142857145;2023
1;Nunjucks;Smarty;0.3125;2023
1;Nunjucks;Solidity;0.10344827586206896;2023
1;Nunjucks;SourcePawn;0.45;2023
1;Nunjucks;Standard ML;0.7857142857142857;2023
1;Nunjucks;Starlark;0.30434782608695654;2023
1;Nunjucks;Stylus;0.5;2023
1;Nunjucks;Svelte;0.3103448275862069;2023
1;Nunjucks;Swift;0.05084745762711865;2023
1;Nunjucks;TSQL;0.29411764705882354;2023
1;Nunjucks;Tcl;0.35714285714285715;2023
1;Nunjucks;TeX;0.3448275862068966;2023
1;Nunjucks;Thrift;0.42857142857142855;2023
1;Nunjucks;Twig;0.3125;2023
1;Nunjucks;TypeScript;0.0967741935483871;2023
1;Nunjucks;VBScript;0.65;2023
1;Nunjucks;VHDL;0.42857142857142855;2023
1;Nunjucks;Verilog;0.2608695652173913;2023
1;Nunjucks;Vim Script;0.3333333333333333;2023
1;Nunjucks;Vim Snippet;0.6428571428571429;2023
1;Nunjucks;Visual Basic .NET;0.6111111111111112;2023
1;Nunjucks;Vue;0.11764705882352941;2023
1;Nunjucks;XS;0.5;2023
1;Nunjucks;XSLT;0.2903225806451613;2023
1;Nunjucks;Yacc;0.34615384615384615;2023
1;Nunjucks;sed;0.391304347826087;2023
1;OCaml;ANTLR;0.5217391304347826;2023
1;OCaml;ASP.NET;0.17647058823529413;2023
1;OCaml;Ada;0.6153846153846154;2023
1;OCaml;Apex;0.5384615384615384;2023
1;OCaml;AppleScript;0.75;2023
1;OCaml;Assembly;0.23255813953488372;2023
1;OCaml;Astro;0.5217391304347826;2023
1;OCaml;AutoHotkey;0.8461538461538461;2023
1;OCaml;Awk;0.41379310344827586;2023
1;OCaml;Batchfile;0.2857142857142857;2023
1;OCaml;Bicep;0.7333333333333333;2023
1;OCaml;Blade;0.06666666666666667;2023
1;OCaml;Brainfuck;0.15384615384615385;2023
1;OCaml;Brightscript;0.07692307692307693;2023
1;OCaml;C;0.0967741935483871;2023
1;OCaml;C#;0.08450704225352113;2023
1;OCaml;C++;0.14285714285714285;2023
1;OCaml;CMake;0.13114754098360656;2023
1;OCaml;CSS;0.008333333333333333;2023
1;OCaml;CUE;0.46153846153846156;2023
1;OCaml;Clojure;0.4166666666666667;2023
1;OCaml;CoffeeScript;0.4166666666666667;2023
1;OCaml;Common Lisp;0.5789473684210527;2023
1;OCaml;Crystal;0.3076923076923077;2023
1;OCaml;Cuda;0.42857142857142855;2023
1;OCaml;Cython;0.3333333333333333;2023
1;OCaml;D;0.7058823529411765;2023
1;OCaml;DIGITAL Command Language;0.75;2023
1;OCaml;DTrace;0.6153846153846154;2023
1;OCaml;Dart;0.017543859649122806;2023
1;OCaml;Dockerfile;0.2033898305084746;2023
1;OCaml;EJS;0.06896551724137931;2023
1;OCaml;Elixir;0.6190476190476191;2023
1;OCaml;Emacs Lisp;0.37037037037037035;2023
1;OCaml;Erlang;0.8125;2023
1;OCaml;F#;0.6842105263157895;2023
1;OCaml;Factor;0.07692307692307693;2023
1;OCaml;Forth;0.4782608695652174;2023
1;OCaml;Fortran;0.5238095238095238;2023
1;OCaml;FreeMarker;0.5263157894736842;2023
1;OCaml;G-code;0.46153846153846156;2023
1;OCaml;GAP;0.46153846153846156;2023
1;OCaml;GDB;0.5238095238095238;2023
1;OCaml;GDScript;0.5;2023
1;OCaml;GLSL;0.3333333333333333;2023
1;OCaml;Game Maker Language;0.07692307692307693;2023
1;OCaml;Gherkin;0.30303030303030304;2023
1;OCaml;Gnuplot;0.75;2023
1;OCaml;Go;0.21052631578947367;2023
1;OCaml;Groovy;0.41379310344827586;2023
1;OCaml;HCL;0.4166666666666667;2023
1;OCaml;HLSL;0.23255813953488372;2023
1;OCaml;HTML;0.008333333333333333;2023
1;OCaml;Hack;0.06666666666666667;2023
1;OCaml;Haml;0.46153846153846156;2023
1;OCaml;Handlebars;0.2413793103448276;2023
1;OCaml;Haskell;0.5;2023
1;OCaml;IDL;0.07692307692307693;2023
1;OCaml;Inno Setup;0.7058823529411765;2023
1;OCaml;Java;0.05970149253731343;2023
1;OCaml;JavaScript;0.008130081300813009;2023
1;OCaml;Jinja;0.39285714285714285;2023
1;OCaml;Julia;0.5789473684210527;2023
1;OCaml;Jupyter Notebook;0.1724137931034483;2023
1;OCaml;Kotlin;0.04285714285714286;2023
1;OCaml;LLVM;0.6428571428571429;2023
1;OCaml;LOLCODE;0.15384615384615385;2023
1;OCaml;Less;0.03571428571428571;2023
1;OCaml;Lex;0.36;2023
1;OCaml;Lua;0.3076923076923077;2023
1;OCaml;M;0.5238095238095238;2023
1;OCaml;M4;0.4;2023
1;OCaml;MATLAB;0.2857142857142857;2023
1;OCaml;Makefile;0.2727272727272727;2023
1;OCaml;Mako;0.42857142857142855;2023
1;OCaml;Mathematica;0.4444444444444444;2023
1;OCaml;Meson;0.46153846153846156;2023
1;OCaml;Mustache;0.3793103448275862;2023
1;OCaml;NASL;0.5789473684210527;2023
1;OCaml;NCL;0.07692307692307693;2023
1;OCaml;NSIS;0.5714285714285714;2023
1;OCaml;Nemerle;0.07692307692307693;2023
1;OCaml;Nix;0.2903225806451613;2023
1;OCaml;Nunjucks;0.6428571428571429;2023
1;OCaml;OCaml;1.0;2023
1;OCaml;Objective-C;0.017241379310344827;2023
1;OCaml;Objective-C++;0.22580645161290322;2023
1;OCaml;OpenSCAD;0.46153846153846156;2023
1;OCaml;PHP;0.04081632653061224;2023
1;OCaml;PLSQL;0.5217391304347826;2023
1;OCaml;PLpgSQL;0.2857142857142857;2023
1;OCaml;Pascal;0.3793103448275862;2023
1;OCaml;Pawn;0.6111111111111112;2023
1;OCaml;Perl;0.3235294117647059;2023
1;OCaml;Portugol;0.0;2023
1;OCaml;PostScript;0.6923076923076923;2023
1;OCaml;PowerShell;0.23684210526315788;2023
1;OCaml;Processing;0.6428571428571429;2023
1;OCaml;Procfile;0.11428571428571428;2023
1;OCaml;Prolog;0.5454545454545454;2023
1;OCaml;Pug;0.26666666666666666;2023
1;OCaml;Puppet;0.23076923076923078;2023
1;OCaml;PureBasic;0.5;2023
1;OCaml;Python;0.125;2023
1;OCaml;QML;0.5789473684210527;2023
1;OCaml;QMake;0.39285714285714285;2023
1;OCaml;R;0.43478260869565216;2023
1;OCaml;Racket;0.46153846153846156;2023
1;OCaml;Raku;0.5238095238095238;2023
1;OCaml;Rebol;0.5384615384615384;2023
1;OCaml;Roff;0.36363636363636365;2023
1;OCaml;Ruby;0.18;2023
1;OCaml;Rust;0.28205128205128205;2023
1;OCaml;SCSS;0.054945054945054944;2023
1;OCaml;SQLPL;0.07692307692307693;2023
1;OCaml;SWIG;0.6470588235294118;2023
1;OCaml;Sass;0.38461538461538464;2023
1;OCaml;Scala;0.4230769230769231;2023
1;OCaml;Scheme;0.5714285714285714;2023
1;OCaml;ShaderLab;0.25;2023
1;OCaml;Shell;0.15942028985507245;2023
1;OCaml;SmPL;0.5789473684210527;2023
1;OCaml;Smalltalk;0.39285714285714285;2023
1;OCaml;Smarty;0.375;2023
1;OCaml;Solidity;0.10344827586206896;2023
1;OCaml;SourcePawn;0.55;2023
1;OCaml;Standard ML;0.7857142857142857;2023
1;OCaml;Starlark;0.34782608695652173;2023
1;OCaml;Stylus;0.38461538461538464;2023
1;OCaml;Svelte;0.41379310344827586;2023
1;OCaml;Swift;0.03389830508474576;2023
1;OCaml;TSQL;0.20588235294117646;2023
1;OCaml;Tcl;0.42857142857142855;2023
1;OCaml;TeX;0.3793103448275862;2023
1;OCaml;Thrift;0.46153846153846156;2023
1;OCaml;Twig;0.4375;2023
1;OCaml;TypeScript;0.06451612903225806;2023
1;OCaml;VBScript;0.55;2023
1;OCaml;VHDL;0.5238095238095238;2023
1;OCaml;Verilog;0.391304347826087;2023
1;OCaml;Vim Script;0.4;2023
1;OCaml;Vim Snippet;0.6923076923076923;2023
1;OCaml;Visual Basic .NET;0.5;2023
1;OCaml;Vue;0.11764705882352941;2023
1;OCaml;XS;0.5625;2023
1;OCaml;XSLT;0.3225806451612903;2023
1;OCaml;Yacc;0.38461538461538464;2023
1;OCaml;sed;0.4782608695652174;2023
1;Objective-C;ANTLR;0.017241379310344827;2023
1;Objective-C;ASP.NET;0.2413793103448276;2023
1;Objective-C;Ada;0.034482758620689655;2023
1;Objective-C;Apex;0.034482758620689655;2023
1;Objective-C;AppleScript;0.0;2023
1;Objective-C;Assembly;0.1724137931034483;2023
1;Objective-C;Astro;0.06896551724137931;2023
1;Objective-C;AutoHotkey;0.0;2023
1;Objective-C;Awk;0.0;2023
1;Objective-C;Batchfile;0.05172413793103448;2023
1;Objective-C;Bicep;0.017241379310344827;2023
1;Objective-C;Blade;0.6833333333333333;2023
